index,Rating,Id,Date,views,like,title,text
873,4,dao***예매자,2019.07.15,조회 27,"공감 0
공감하기",잘 봤습니다.,너무 재밌었어 영
874,4,ljb0***예매자,2019.07.15,조회 25,"공감 0
공감하기",젊음의 모습,이지만 시대적 거리감이 느껴지는 것은 어쩔 수 없다
875,4,neruc***예매자,2019.07.15,조회 29,"공감 0
공감하기",그리스,배우들의 밝고 활기찬 에너지에 기운을 얻고 온 공연입니다올 뉴라기엔 아쉬운 점이 있지만 그래도 한번 즐겁게 보기엔 좋았습니다
876,4,s2morn***예매자,2019.07.15,조회 16,"공감 0
공감하기",신나요,신나게 잘 봤어요 젊음의 기운을 느꼈어요
877,5,miry***예매자,2019.07.15,조회 16,"공감 0
공감하기",재밌어요,추천추천
878,5,miry***예매자,2019.07.15,조회 14,"공감 0
공감하기",정말 즐겁게 볼 수 있는 뮤지컬,정말 신나고 재미있어 요 가족들과 함께 봐도 좋을 뮤지컬
879,5,shy85***예매자,2019.07.15,조회 16,"공감 0
공감하기",그리스,서경수 대니 진짜 잘해요
880,5,shy85***예매자,2019.07.15,조회 17,"공감 0
공감하기",올 뉴,그리스 재밌는 공연
885,3,auri***예매자,2019.07.15,조회 57,"공감 0
공감하기",10여년 만에...,정말 오랜만에 본 그리스였는데 극이 너무 올드한 느낌 그래도 배우들이 노래 소화를 잘하는 편이어서 귀에 익은 넘버들을 즐겁게 들을 수 있어서 나쁘진 않았어요
886,5,ssagage***예매자,2019.07.14,조회 25,"공감 0
공감하기",씐나,재밌게 보고 친구 보여주고 싶었는데 마침 할인 쿠폰떳길래 바로 예매해서 봤어요 친구도 대만족
887,5,yasu***예매자,2019.07.14,조회 59,"공감 0
공감하기",할....할인 ㄷㄷ,아직 안본 이들축
888,4,mun***예매자,2019.07.14,조회 58,"공감 0
공감하기",오랜만에 느끼는 나의 흥폭발!시원 허다.,15년 전 지금은 스타가 된 배우들 캐스팅으로 봤던 그리스 잊고 있었다 그리스의 흥겨움을 오랜만에 본 그리스는 옛 기억과 내 흥을 스멀스멀 끓어오르게 하는 원동력이 되었다 공연이 끝나고 나온 한마디는 시원 허다였다 바쁜 일상 때문에 나 스스로를 잃고 사는 요즘 사람들에게 적극 추천하고 싶다
889,5,heomo***,2019.07.14,조회 45,"공감 0
공감하기",생일선물~,평소 뮤지컬을 즐겨보던 저에게 친구가 생일 선물로 그리스 티켓을 주었습니다오 캐롤 같은 쇼뮤지컬을 좋아하는 저에게 그리스는 아주 큰 선물이였습니다 신나는 음악과 댄스 이번 그리스 연출이 너무 좋은 것 같습니다; 전교회장님과 띠로리 부끄 부끄치치는 정말 아직도 안 잊혀지네 요 허허
890,1,cnxowo***예매자,2019.07.14,조회 130,"공감 1
공감하기",너무 재미없다ㅜ,흐규규
891,5,wjsqhf***예매자,2019.07.14,조회 79,"공감 1
공감하기",청춘 느낌 제대로 살린 디지털 아트 무대 장치가 아주 인상적이었어요! 라이브 후기,청춘 느낌 제대로 살린 디지털 아트 무대 장치가 아주 인상적이었어요 게다가 중간 중간 웃긴 조크며 멋진 춤들이쁜 의상들까지 어느 댓글에서 무대 장치가 너무 적었다고 해서 걱정했는데 디지털 아트로 불꽃놀이며 밤하늘이며 너무 느낌 제대로 살고 좋았습니다 제대로 청춘뮤지컬이었어요 또 713일 오후 타임배우님들 너무 노래 잘 부르시고 춤도 멋지고 호흡도 척척 진짜 다들 너무 잘하셔서 엉덩이 들썩거리고 기쁘게 관람했습니다 어느 배우 안 빠지고 최고였지만 개인적으로 빈스역과 리조역 맡으신 배우님들 제일 좋았습니다 감사합니다
892,4,rainsilv***예매자,2019.07.13,조회 69,"공감 0
공감하기",정말 재미있었어요,줄거리를 알고 보긴 했지만 정말 재미있었어요 배우들의 열연도 재미있었고 특히 대니 역의 서경수 배우는 예전 다른 공연에서 본 것과 또 다른 모습이어서 정말 좋았어요 어떤 공연이든 그때마다 다른 느낌으로 봤는데 특히 그리스는 젊은이들의 생각을 조금은 알 수 있었고 시대도 나라도 다른데 우리나라 사람들과 생각이 비슷해서 특히 좋았어요
893,5,rabit***예매자,2019.07.13,조회 53,"공감 1
공감하기",신나는 그리스,아들과 함께 10대로 돌아간 그리스
894,5,hyoo***예매자,2019.07.13,조회 58,"공감 1
공감하기",즐거운 공연,별 기대 안 하고 봤는데 정말 재미있었습니다 배우들 모두 열심히 즐기며 하는 거 같았고 소리 내서 웃으며 본 공연이었습니다 정말 재밌어요
895,5,righ***예매자,2019.07.13,조회 94,"공감 1
공감하기",세 번째 관람 후기!!,처음엔 친한 친구와 보고 두 번째엔 남자친구와 보러왔고 이번엔 엄마랑 보고 왔어 요 세 번 모두 100퍼 만족입니다 또 봐도 또 봐도 좋아요
896,3,***예매자,2019.07.13,조회 113,"공감 0
공감하기",그리스 관람 후기,재미있었고 배우들의 열정이 느껴졌네요
897,5,joyp***예매자,2019.07.12,조회 76,"공감 7
공감하기",최고였어요!,기대 많이 안 하고 갔는데 진짜 너무 재밌고 흥나게 보고 왔어요 대니 역을 맡은 정세운 배우는 다재다능하신 분같네요 노래도 좋았고 개인적으로 가요발성으로도 뮤지컬 넘버들을 매우 잘 소화하신 부분에 점수를 후하게 드립니다 특히 춤이 아주 빼어났습니다 정말 열심히 추시 더군요다른 배우 분들도 열심히 하시지만 춤선이 남달라 보였네요 그리고 기세 중 배우님 너무 웃기시는 것 아닌가 요성량도 남다르고 너무 좋았습니다 그 외 다른 배우님들도 매 순간 최선을 다하는 모습인상적이었어 요꼭 한 번 보세요
898,5,alsgus***예매자,2019.07.12,조회 55,"공감 1
공감하기",누구나 즐길 수 있는 뮤지컬,제가 지금까지 보았던 뮤지컬들은 시체관극이 필수인 뮤지컬들이라 신나게 즐긴다기보단 열심히 관람한다는 느낌이 강했는데 그리스는 전혀 그렇지 않아서 너무 즐거웠어요 뮤지컬의 내용도 재밌고 밝고 신나는 분위기인데다가 웃음 포인트도 많아서 관객분들과 함께 많이 웃었구요 배우 분들이 객석으로 내려와 무대를 하니 함께하는 기분이라 즐거웠어요 그리고 무대 장치나 스크린에도 신경을 많이 쓴 티가 났었어요 실감나고 어색한 부분도 없이 매끄럽고 자연스러웠어요 자동차 결주 장면을 어떻게 연출할지 궁금반 걱정 반이었는데 너무 잘 연출해내서 놀랐었어 요 배우님들도 연기도 그렇고 딕션도 너무 좋아서 대사 전달도 잘 되었고 음향도 좋더라구 요 진짜 너무 즐거웠습니다 뮤지컬 그리스 꼭 보세요 추천합니다-
899,5,greenm***예매자,2019.07.12,조회 54,"공감 0
공감하기",즐겁게 관람했어요..,엄마와 함게 보았는데 좋은 공연이였어요 앞쪽이라 조명에 눈이 부신 경우도 있었지만 즐겁게 관람했어요
904,3,chayuns***예매자,2019.07.11,조회 139,"공감 1
공감하기",여자 배우는 예쁘다! 라이브 후기,왜 새롭게 바꾼 건지 1도 모르겠다
905,5,yoonjucho***예매자,2019.07.11,조회 70,"공감 0
공감하기",재미짱! 라이브 후기,너무 즐겁게 보고 왔어요 미국에서 사촌 동생이 와서 보여준 거였는데 왜 내티켓리스트에 없었을까 지금이라도 봐서 너무 다행이다 싶은 담에 캐스팅 다르게 또 보고 싶은 계속 오고 싶은 곳이었어요
906,2,po***,2019.07.11,조회 236,"공감 1
공감하기",개인적으로는 아쉬운..ㅜㅜ,사실 그리스를 다시 한다기에 요즘 시대에 먹힐까 좀 의아했는데 올 뉴 그리스라고 하길래 궁금해서 보고왔드랬죠 세 명의 대니 중의 서경수 배우님으로 보고 싶었는데 다행히 캐슷도 딱 맞았어요 역시 서경수 배우님 정말 볼 때마다 발전하시는 것 같아 요뉴시즈에서 처음 보고 젠틀맨스가이드에서 다시 봤을 때와 엄청 많이 느셨구나 하고 생각했는데 그리스에서는 몸까지 잘 쓰시는 걸 보고 감탄정말 만능이신 듯이 날 공연 중에셋트 전환에서 살짝 걸리는 부분이 있었는데서 경수 배우님이 애드 립으로 아우리학교 공사는 대체 언제 끝나는 거냐라고 해서 완전 다들 빵 터졌다는 센스까지 있는 서경수 배우님 덕에 끝까지 볼 수 있었습니다올 뉴라고 해서 신경 쓴 부분이 정말 많구나 하는 걸 느꼈지만 이 작품은 대극장에서 할 작품은 좀 아니라는 생각이 들었고 개인적으로는 많이 아쉬웠어요 특히 가장 걸리는 부분은 리조 헤어스타일 아니 왜 곱슬파마컷트냐고요 아무리 복고라지만 그냥 생머리 숏컷으로 해도 됐을 거 같은데 아줌마스럽다고 느낀 건 저 뿐인가 싶었는데 주변에 보고 온 지인 들도 다 똑같이 말했다는 ;;; 무튼 그래서 집중이 너무 안 됐어요 ;;; 그리고 하필 아주머니 관객분들에게 둘러싸여서 공연 중에 계속 대화를 하셔가지고 물론 흥있는 작품이고 즐거운 작품이니 반응하며 보는 건 좋지만 관크당해서 힘든 관람이었다는 그리고 제가 좀 예민해진 건지 모르겠지만 결국엔이풀스토리를 보면 대니를 만나서 샌디가 변하잖아요너에게 맞는 여자가 되겠다고 가죽 자켓 입고 변신해서 나타나는 게 남자를 위해 본인의 모습을 바꾼다는 생각이 들어 요즘 시대상에 안 맞는 것처럼 느껴졌네요 물론 사랑하는 사람과 함께 하려고 노력한다는 의미로 볼 수도 있지만 요;; 더 자세하게는 적지 않겠지만 저는 개인적으로 아쉬웠어요 하지만 모든 건호불호가 갈리니까 요인 터미션 때 어떤 분들은 화장실 가시면서 아너무 재밌지 않냐라고 하셨으니 저의 의견은 그냥 많은 의견 중 하나인 걸로 배우님들이 무대 위에서 즐기시는 모습 넘멋졌습니다 흥 나는 작품 좋아하시는 분들은 함보시길
907,5,cksd***예매자,2019.07.11,조회 142,"공감 0
공감하기",정말 강추!!!! 기 대 안 하고 봤는데 그 이상,처음엔 솔직히 쿠폰 생겨서 예매하고 갔습니다 그래서 공연 시작할 때까지도 큰 기대가 없었습니다 또 오후 3시에 다른 공연을 보고 가서 피곤하기도 했습니다 하지만 공연을 보고 이건 또 보고 싶다라는 생각이 들었습니다 최근 관크에 대한 논란이 많아지고 있는데이 뮤지컬은 관객의 호응으로 더 빛이 발하는 것 같습니다 사이드에 앉을 껄이라는 후회도 했고요 1부 2부가 70분 75분으로 굉장히 긴데 지루하지 않았습니다 또한 중간 중간 개그> 요소가 분위기를 더 살려줍니다 데니의자 동차경주에서 보여주는 무대효과도 인상적이었습니다
908,5,gkdj***예매자,2019.07.11,조회 34,"공감 0
공감하기",너무 재밌었어요!,화려한 볼거리와 귀여운 배우들의 열연으로 신나는 공연이었습니다
909,5,ouh***,2019.07.10,조회 65,"공감 0
공감하기",태오대니~~~?????,태오대니 넘멋졌어요
910,5,alsgmlalsg***예매자,2019.07.10,조회 107,"공감 0
공감하기",사랑해 요정대니,말로만 듣던 그리스를 처음으로 접해봤다 아직 뮤지컬은 나한테 어려운 장르였는데 그리스가 그것을 다 깨준 것 같다 등장부터 2부 시작까지 모두 객석에서 관객들과 함께하는 뮤지컬은 처음이라서 더 신나고 재밌게 느껴졌다가까이서 본 배우 님 둘 다 너무 예쁘고 잘 생기고 노래도 잘해 고춤도 잘 추고 정말 짱짱이였다 그리고 전부터 많이 들어왔던 곡들도 정세운임정 모양서윤 배우님들의 목소리로 새롭게 탄생해서 더 오래 기억될 것 같다 여러 이유로 이제서야 보게 됐지만 앞으로 더 자주보 고 싶은 뮤지컬 중의 하나이다 기회가 된다면 꼭 또 보러가고 싶다 끝으로 빈스 오빠 사랑해 여
911,5,sunin_0***예매자,2019.07.10,조회 72,"공감 0
공감하기",재밌게 봤던 뮤지컬,어릴 때 보고 싶었는데 기회가 안 되서 못 보고 있었다가 드디어 관람했어요 역시나 저는 기대 이상이였습니다
912,5,hijk***,2019.07.09,조회 84,"공감 0
공감하기",꼭 보세요,흥겹고 가볍게 보기에 너무 좋아요 신나게
913,5,heemin***예매자,2019.07.09,조회 79,"공감 0
공감하기",오랜만에 흥겨웠던 공연,장소-분위기-공연 내용까지 모두 좋았습니다 연인과 이른 저녁식사 후에 함께 보기 좋을 것 같습니다 감사합니다
914,5,choinams***예매자,2019.07.08,조회 91,"공감 3
공감하기",정세운 배우님 최고,7월 21일 오후 2시 막 공보러 갑니다
915,2,orido***예매자,2019.07.08,조회 402,"공감 3
공감하기",참 한심한 수준...,기대가 크면 실망도 크다고나 할까 엑스카 리버나 안나 까레리나 등과 비교하면 참 수준이 떨이진다 긴장감도 없고 그저 수다 떠는 수준이었다 아마도 관객을 모으기 위하여 갈수록 할인이나 이벤트가 많아질 것이다
916,5,yhjy***,2019.07.08,조회 87,"공감 0
공감하기",들썩들썩한 공연!,보는 내내 흥이나 고 함께 춤추고 싶더라구 요 배우님들과 하이파이브할 수 있는 시간도 기억에 남고 유쾌했던 공연이였어요
917,5,choinams***예매자,2019.07.08,조회 147,"공감 1
공감하기",7월 21일 일요일 오후 2시 정세운 배우님 막 공간다.,가수 정세운 군 팬클럽 가입을 못해 버려 아쉽네요 내년에 꼭 가입할 수 있었으면 좋겠습니다 7월 21일 일요일 오후 2시 정세운 배우님 막공 때 공연 끝나고 막공이니까 무대인사도 했으면 하는 바램입니다 무대 인사하는지 안 하는지 오디컴퍼니 공지 통해서 꼭 확인할 것입니 다 감사합니다
918,5,alfos***예매자,2019.07.08,조회 71,"공감 1
공감하기",너무 신나는 뮤지컬!!,신나는 락앤롤 음악과 배우들의 노래와 퍼포먼스는 정말 최고였어요 3시간 가까이 되는 공연 시간이 너무 짧게만 느껴졌어요
923,5,alfos***예매자,2019.07.08,조회 69,"공감 1
공감하기",신나게 즐기쟈 쉐킷 쉐킷!!,회를 거듭할수록 늘어난 배우들의 애드립은 공연의 재미를 더하는 것 같아요 노래는 점점 더 신나고 관객들과 하나 되어 즐기는 모습 보기 좋았구요 긴 런닝 타임 동안 시작할 때의 텐션 그대로 공연이 끝날 때까지 이끄는 배우들의 텐션 또한 너무 보기 좋았습니다 그리스는 중독인 것 같아요 또 보러 갑니다
924,5,ssagage***예매자,2019.07.08,조회 71,"공감 0
공감하기",스트레스 풀고 옴,오랜만에 발랄한 극보고 스트레스 날리고 옴 할인 쿠폰떳길래 친구 데리고 또 가요
925,4,jaann***예매자,2019.07.08,조회 76,"공감 0
공감하기",신나게 즐길 수 있는 공연,신나게 즐길 수 있는 공연
926,4,sksdu***예매자,2019.07.08,조회 52,"공감 0
공감하기",재밌었어요,가볍게 재밌게 보기 좋은 뮤지컬이었어요
927,2,jjs0***,2019.07.08,조회 363,"공감 3
공감하기",패키지 해도 VIP5만원?,솔직히 대학생들이나 대학로에서나 공연하는 수준의 작품을 가 14만원씩이나 한다는 게 어처구니가 없는 거고 저 정도 금액의 뮤지컬이 면 세종대극장 엘지아트센터 블루스퀘어 등에서 보는 가격대인데 신도림까지 가서 보라는 건가 심지어 대배우들 나오는 안나카 레니나 도내 일모레를 12만원에 보는데 여기 캐스팅에 윤공주 김소현 김우형 민우혁이 정도 레벨에 중간급이나 나오나 아님 가수 출신 연예인이라도 있는 가진짜 주제 파악 못하는 금액 대다 처음부터 가격 측정을 싸게 해야 는데 지금 보니까 좌석도 엄청 남아돌고 기획을 너무 못한 거다 남겨 먹는 거도 주제를 알고 해야지쯧
928,4,purel***예매자,2019.07.08,조회 87,"공감 0
공감하기",새로운 그리스,오랜만에 본 그리스 뭔가 좀 느슨해진 느낌이지만 배우들 연기는 너무 좋습니다
929,5,bcpsh***예매자,2019.07.08,조회 82,"공감 3
공감하기",생에 첫 뮤지컬!!!,주인공을 맡은 정세운의 팬이자 버킷리스트이기도 해서도전해본 생애 첫 뮤지컬 재미도 있고 신나기도 했고 실제로 처음 본세운이의 노래에도 더 빠졌던 날이었습니다 뮤지컬 그리스도 짱정세운 도짱
930,5,kimayoun***예매자,2019.07.08,조회 47,"공감 0
공감하기",너무 좋았어요!!,잘 봤습니다
931,5,kimayoun***예매자,2019.07.08,조회 47,"공감 0
공감하기",너무 재밌었습니다~~!,너무 재밌게 잘 봤어요
932,5,koichi7***예매자,2019.07.08,조회 40,"공감 0
공감하기",좋아요,즐거워요조아요조아요
933,4,porkl***예매자,2019.07.08,조회 59,"공감 0
공감하기",너무 행복했어요 라이브 후기,다 아는 넘버인데도 잘하는 배우 분들이 부르니까 더 좋네요 다들 행복한 얼굴로 열심히 춤추셔서 보는 저도 행복했어요
934,3,ellos***예매자,2019.07.08,조회 218,"공감 0
공감하기",솔직히 재미는 없어요,솔직히 노잼임 내용에 대단한 서사가 있는 게 아니라서 넘버가 좋은지도 잘 모르겠음커튼 콜이 조금 신날 뿐 그냥 그랬 다 배우 분들은 다 잘하심 허혜진 배우님짱
935,5,choinams***예매자,2019.07.07,조회 63,"공감 2
공감하기",너무 신나고 재밌는 뮤지컬 라이브 후기,정세운 배우님이 끝까지 안 하고 7월 21일까지만 하고 중도하차해서 오늘 오후 2시 공연으로 더 럭키 할인으로 드디어봤습니다 77000원 7월 7일 많이 할인받고 본 셈이죠 정세운 배우님이 공연하는 걸로 예매했습니다 오늘 정세운 배우님 공연 멋졌습니다 정세운 배우님의 7월 21일 하차 이후에도 남은 공연서경수 배우님하고 김태오 배우님이 정세운 배우님의 빈자리를 채워줄 거라 믿습니다 아무튼 록앤락 뮤지컬 그리스 라이트닝 공연 참 멋졌습니다 인터미션 후 2막 첫 시작 이록앤락으로 춤 춘거 멋졌습니다 정세운 배우님이 중도하차 이후 다시 가수로 돌아간다고 들었습니다가 수로 돌아가기 전 뮤지컬 그리스에 전념하기로 들었는데요 앞으로 남은 공연 7월 21일까지 몇 일 안 남았지만 정세운 배우님의 멋진 공연 디큐브아트센터에서 보여주시기 바랍니다 오늘 정세운 배우님 공연 봐서 좋았습니다 감사합니다 무엇보다도 뮤지컬 그리스 공연의 이 아닌 오케스트라 연주라서 무대가 훨씬 더 돋보였습니다오케스트라 연주자도 힘들텐데 힘내시길 기도하겠 습니다 정세운 배우님의 멋진 공연 남은 2주도 멋있게 공연해서 7월 21일 막공 때 보여주고 하차하길 기원하겠습니다 감사합니다
936,4,kjh9***예매자,2019.07.07,조회 62,"공감 0
공감하기",열심히 하는 모습 좋았습니다. 라이브 후기,기대에는 미치지 못했지만 열연하는 배우들의 모습인상적이었습니다 좋은 뮤지컬 계속 만들엄 주기를 기대합니다
937,5,dorothy***예매자,2019.07.07,조회 59,"공감 1
공감하기",리듬에 몸을 맡기고~,와 기대 없이 보았는데 넘나 신났던 무대였어요 아는 배우 분들은 없었지만 모두 모두 열정적으로 무대를 이끌어나가는 모습 너무 감동적이었습니닷한 동안 스트레스 받는 일이 많았는데 이번 작품을 보고 스트레스를 후우 우욱 날렸어 용 끝날 듯 끝나지 않는 배우 분들의 춤 노래 이게 바로 그리스의 매력이 아닐까 싶어요 단순한 스토리지만 그 단순함을 화려한 퍼포먼스와 멋진 무대가 꽉 채워주지 않았나 싶어요 이제 얼마 남지 않은 공연 안보신 분들은 한번 꼭 보시길 추천합니닷아 그리구 오른 쪽좌석 통로에 인터미션 끝나고 배우들이 후두두두둑 나옵니당 크 크넘 좋았어요 좌석 지정 시 참고하세횽
942,5,asaga***예매자,2019.07.07,조회 50,"공감 0
공감하기",청춘을 돌려준 추억의 뮤지컬~~~,15년 전쯤 봤던 그리스를 다시 보게 되서 너무 좋았어요 그때의 감동보다 한층 업그레이드된 감동을 선사한 그리스 계속 흥하세요
943,5,nodding0***예매자,2019.07.07,조회 45,"공감 0
공감하기",최고였습니다.,젊음과 에너지 모두 되찾은 공연이었어요 다시 봐도 감동이네요 뮤지컬이 처음은 아닌데도 자꾸 보게 되네요 왜 뮤지컬을 보는지 알게 된 첫 뮤지컬이었습니다
944,5,dlwodyd0***예매자,2019.07.07,조회 52,"공감 1
공감하기",에너지 넘치는 최고의 공연,사실 공연 시작 직전에 안 좋은 일이 생겨 공연 볼 때 신경 쓰일까봐 걱정을 많이 했는데 막상 공연이 시작되니 배우 분들의 넘치는 에너지에 고민이 싹 사라졌네요 기분도 좋아지고 너무 신나고 최고였습니다
945,1,hepburn***,2019.07.06,조회 235,"공감 1
공감하기",비추...,스토리 부실과 마무리도급 끝낸 느낌 조연에게 스포트라이트가 많이 가서 주연이 돋보이지 못하고 얘기가 산만함 보는 내내 지루하고 공감하지 못했음 뮤지컬을 종종 즐겨보시는 분이라면 비추합니다
946,5,lovely88***,2019.07.06,조회 45,"공감 0
공감하기",너무 재미있고 즐거운 시간이였어요,공연도 너무 재미있고 뮤지컬 배우 분들이 웃기게 공연하니까 많이 웃을 수 있었던 것 같아요 제가 원래 잘 안 웃는데 오늘은 많이 웃을 수 있어서 좋았던 것 같아요
947,5,alswpdj***,2019.07.06,조회 49,"공감 0
공감하기",스트레스가 싹~~,엉덩이가 들썩들썩 손이 아프게 박수치고 소리지고 웃느라 친구들이랑 재미있게 봤어요 내용은 진부하지만 대사가 요즘 트렌드에 맞게 바꿔서인지 재미있고 무대도 너무 멋있고 특히 배우들의 연기와 노래가 최고였어요
948,5,mikk***예매자,2019.07.06,조회 78,"공감 3
공감하기",내년에도 공연해주세요,13세 이상 관람이라 남편과 둘만 관람했는데 남편도 너무 재밌었다고 흥분을 감추지 못했어요 정말 재밌고 어색한 부분 하나 없고 흥겹고 뭐 완벽했어요 특히 커튼콜 때 정세운 씨가 정말 춤을 열심히 춰서 인상에 많이 남네요 내년에도 공연 꼭 해주세오그때는 딸과 함께 볼거에요
949,5,kjh***예매자,2019.07.05,조회 112,"공감 0
공감하기",그럭저럭 볼만합니다,내용이야다아는 얘기고 특별한 건 없지만 배우들 덕분에 즐겁게 보았습니다
950,4,z159***예매자,2019.07.05,조회 99,"공감 0
공감하기",즐겁게 보고 왔습니다.,가벼운 마음으로 즐겁게 보기 좋았어요 기억에 남는 넘버들이 많네요
951,5,guswlrla***예매자,2019.07.04,조회 97,"공감 0
공감하기",두 번째 관람,두 번째 관람했어요 두 번 보니 더 재미있네요
952,5,choiha***예매자,2019.07.04,조회 111,"공감 0
공감하기",기대 그 이상,딱 내용은 하이틴인데 뻔한데도 끌어당기는 매력이 있는 거 같아요 재미있었어요 배우 분들도 다진짜 너무 매력
953,5,wjd***예매자,2019.07.04,조회 118,"공감 0
공감하기",뮤지컬 그리스 후기~,배우들의 열정과 다양한 노래가 좋았어요 강력 추천합니다
954,4,happylo***예매자,2019.07.04,조회 115,"공감 0
공감하기",너무 웃다 왔어요,재밌었네요
955,5,oo9***예매자,2019.07.04,조회 85,"공감 0
공감하기",진짜 꿀잼!,처음 뮤지컬 보고 왔는데 처음 본 뮤지컬이 그리스 라 너무 좋았어요 나오는 노래들도 흥얼거릴 수 있는 노래들이고 너무 최고였습니다 막공하기 전에 한 번 더 보러 가고 싶습니다
956,5,kth2***예매자,2019.07.04,조회 76,"공감 0
공감하기",너무 신났습니다.,너무 신나고 즐거웠고 무엇보다 배우님들 한 분 한 분열정을 쏟아 부어주시는 모습이 진짜 좋았어요 다른 페어로 한 번 더 볼 가해요
961,2,jjk***예매자,2019.07.04,조회 256,"공감 0
공감하기",낡은 극 라이브 후기,뭐가 올 뉴인 건지 이제 그만 올리세요
962,5,nymph4***예매자,2019.07.03,조회 75,"공감 0
공감하기",즐겁게 보고 왔습니다~,지방에서 올라가다 보니 차량을 이용했는데 길이 엄청 막히더군요 여유 있게 시간을 잡고 가시길 추천 드립니다 배우들의 열정이 느껴졌고 즐거운 관람이었지만 음향이 너무 커서 아쉬움이 남긴 합니다
963,5,jyoo0***예매자,2019.07.03,조회 70,"공감 0
공감하기",너무 너무 재밌었어요,재밌고 연기와 노래 너무너무 좋았어요
964,5,alfos***예매자,2019.07.03,조회 77,"공감 0
공감하기",즐겁게 잘 보고 왔네요.,세 번째 관람 역시 나잼나게 잘 보고 왔습니다 안본 사람은 있어도 한번만 본 사람은 없을 듯 차 공연이 맞는 것 같아요 다음번 관람하려고 또 예매했습니다 쉐킷 쉐킷 배우들과 함께 댄스파티도 즐기고 너무 즐거웠습니다
965,5,alfos***예매자,2019.07.03,조회 78,"공감 0
공감하기",락앤롤올 뉴 그리스 쵝오!!,온몸이 들썩들썩신 나는 공연이였습니다 관크하는 관객만 빼면 커튼 콜 데이라 커튼 콜찍을 수 있어서 좋았네요 또 보러 갑니다
966,4,f2***,2019.07.03,조회 72,"공감 0
공감하기",빛나는 청칀,귀에 익숙한 노래와 청춘들의 에너지에 기받고 왔어요
967,2,rizo0***,2019.07.03,조회 180,"공감 0
공감하기",올 뉴??,올 뉴 그리스 래서 기대하고 갔는데 정말 실망입니다워낙 작품이 예전 꺼라 올드한 느낌이 있는 건 당연한 건데 대사와 가사를 현대식으로 바꾸려 하면서 오히려 질이 떨어진 느낌 노래가사에 담아도 되나 싶은 가사도 있고 무대도 대극장인데 너무 없어서 놀랐네 요별 두 개는 열심히 하는 배우와 오케스트라에게 드립니다
968,1,onthebe***예매자,2019.07.03,조회 213,"공감 0
공감하기",엄마가 별로래요,내용이 공감이 어려웠어요
969,5,vinrose0***예매자,2019.07.02,조회 121,"공감 0
공감하기",어머니와 함께 즐거운 시간을 보낼 수 있었네요.,처음으로 어머니와 함께 뮤지컬을 보러 갔습니다 요즘 어머니께서 스트레스로 힘들어 하셔서 뮤지컬을 보시고 조금이나마 즐거워하셨으면 하는 마음이었습니다 뮤지컬 이름을 들어보긴 했지만 잘 몰랐는데 공연 도중에 나오는 익숙한 멜로디와 뮤지컬 배우 분들의 열연에 아주 땀이 날 정도로 열심히 박수치고 웃고 뛰다가 왔습니다 예전부터 하던 뮤지컬이다 보니 여성 남성은 이래야 해야 한다는 부분은 약간 불편하기도 했지만 예전 뮤지컬 가사와 비교해보면 많이 달라지고 있다는 부분이 정말 좋았습니다 덕분에 어머니와 함께 즐거운 시간을 보낼 수 있었네요 감사합니다
970,5,pasy***예매자,2019.07.02,조회 65,"공감 0
공감하기",즐거운 공연!!,무대도 화려하고 배우 분들이 사랑스러운 극이네요 넘버도 좋고
971,4,ehdnjs0***예매자,2019.07.01,조회 73,"공감 0
공감하기",굿굿,너무나 신나게 유쾌한 공연이었어요
972,5,hej***,2019.07.01,조회 97,"공감 0
공감하기",젊은 유망주 배우들의 열정과 에너지를 느낄 수 있는 극!!,공연 자체도 재밌게 보았지만 무엇보다 가장 좋았던 점은 배우들의 열정과 에너지가 고스란히 느껴진다는 점입니 다 젊은 유망주 배우들이 이 공연을 위해 정말 열심히 연습을 했다는 것이 눈에 보이고 그들의 열정이 관객에게도 전해지면서 에너지를 주는 그런 공연이였습니다
973,5,circle0***예매자,2019.07.01,조회 70,"공감 0
공감하기",신나는 무대였습니다,절은 배우들의 열정과 에너지가 넘치고 합이 맞아 재미있었어요
974,4,iyhwan***예매자,2019.07.01,조회 89,"공감 0
공감하기",그리스,울랄라세션분이 계신 지도 모르고 와 우계 탐흥 났어요
975,5,thgus9***예매자,2019.07.01,조회 72,"공감 1
공감하기",쉐킷 쉐킷??,초반부터 우리가 어디선가 들어본 노래로 시작해서 흥미를 끌어올리고 통통 튀는 배우들이 연기 진짜 짱이에요 특히 2부 시작할 때 배우들이 관객들 가까이와 주셔서 진짜 너무 좋았어요 배우 분들 모두 엄청 열심히 준비하신 게 다 느껴져요 임정모 배우님 반해갑니다 신나는 뮤지컬 그리스
