index,Rating,Id,Date,views,like,title,text
2888,5,***예매자,2011.10.05,조회 83,"공감 0
공감하기",너무 너무 잼 있었어요,에이즈와 레즈비언게이 이야기였는데 거리감 없게 봤구요 헌혈증으로 가격도 저렴하게 봤습니다 배우들의 연기가 너무 감동적이었어요 가슴 뭉클하고 눈물까지 났답니다
2889,4,alli***예매자,2011.10.05,조회 84,"공감 0
공감하기",추천하는 뮤지컬..,처음엔 살짝 지루하고 음악도 귀에 안 들어왔지만 조금 시간이 지나면 내용에 몰입하게 되더라구요
2890,4,hun***예매자,2011.10.05,조회 64,"공감 0
공감하기",젬나네요..,간만에 뮤지컬을 와이 프랑 보니와이프가 좋아하네요 아쉬운 점이 있다면 브라이언이 주인공으로 나왔으면 원어로 한두 곡 정도 불어주셨으면 더 좋았을 텐데 조금 아쉬운 생각이 듭니다 사실 저도 그걸 좀 기대하고 갔었거든요 한국어로 부를 때와 영어로 부를 때 느낌이 많이 다르다고 생각합니다 암튼 좋은 공연을 관람했습니다
2891,5,neityzz***예매자,2011.10.05,조회 91,"공감 0
공감하기",NodaybutToday...가난한 예술가들의 이야기- 뮤지컬 《렌트》,뉴욕의 겨울 가난한 예술가들의 크리스마스 집세를 내지 못해 전기마저 끊기고 불법으로 설치한 난로로 자신의 영화 시나리오를 태워가며 추위와 싸워가는 뉴욕의 가난한 예술가 마크 그는 언젠가 자신의 노래를 쓰겠노라 꿈꾸는 로저와 함께 뉴욕이 스트빌리지에 세들어 살고 있다 뮤지컬 렌트는 영화감독을 꿈꾸는 마크의 카메라를 따라가며 가난한 예술가들의 꿈과 우정사랑을 조명한 다 오늘을 사는 그들에게 미래는 있는 가로저는 에이즈라는 사실을 알고 자살한 옛 애인을 그리며 바깥출 입도하지 않은 채 작곡에 몰두한 다 그러던 그에게 마약에 중독된 미미가 방문하고 두 사람은 사랑에 빠진다고 작열 아홉 살에 마약 중독에 에이즈까지 걸린 미미와 역시 에이즈 환자에다 전 애인의 죽음에 대한 충격 속에 살고 있는 로저 두 사람에게 현실이란 짐은 서로 사랑하기에 버겁기만 하다단 한 곡의 좋은 노래는 귓가에 남는 다 폭력과 마약에이즈동성연애 등이 작품 전반을 흐르고 있는 정서들은 우리나라와는 맞지 않다 그렇기에 극적인 공감을 한다든가 하는 부분은 어렵지 않나 싶다 또한 너무 과도하게 가사를 통해 극의 흐름을 전달하려다 보니 억지스러운 노래톤도 너무 많다 원곡은 어땠을지 모르겠으나 우리말로 번역되어 들리는 대사는 너무나 어색했다 -- 나는 이 작품을 두 번째로 관람했는데 이번엔 특히 박칼린 감독이 연출을 했다 하여 큰 기대를 품었었다 그러나 숱한 악평들을 보고 어느 정도 기대를 접게 되었는데 실제로 관람하면서 악평이 쏟아진 이유를 알았다 한 무대에 너무 많은 것들을 담으려다 보니 동시에 무대 곳곳에서 너무 많은 배역들이 다른 연기를 쏟아내 고 관객의 눈은 그 배우들을 다 쫓아가지 못한다 그럼에도 배우들의 하모니는 꽤 훌륭했다 공연을 보기 전에 대강의 스토리를 정리하고 보아야 극의 내용을 잘 따라갈 수 있을 것 같은 뮤지컬 렌트였다
2892,4,zi***예매자,2011.10.05,조회 62,"공감 0
공감하기",생각지 못한 즐거움,기대 없이 봤지만 즐거운 영화였다 현실적이고 힘든 생활을 비춘 것에 반해 즐겁게 풀어주었다
2893,4,***예매자,2011.10.05,조회 73,"공감 0
공감하기",귀가 즐거웠던 렌트,렌트 잘 봤어요 김지우님의 재발견 노래 부르는 거 깜놀의 외로 잘 부르시는 저는 잼 있게 봤어요 엔젤죽을 때 울었다는 넘슬펏어요
2894,5,jeewonc***예매자,2011.10.04,조회 62,"공감 0
공감하기",신세계,뮤지컬을 몇 번 관람하지 못했는데 렌트는 좀 파격적이면서도 완성도가 높은 작품이였습니다주 연 브라이언과 런 그리고 뛰어난 실력의 조연들이 한시도 공연에서 눈을 땔 수 없게 하였죠 곧 마지막 공연인데 마지막까지 최선을 다하길 바래 요 출연진 연출 스태프 모두요
2895,4,ykspk***예매자,2011.10.04,조회 77,"공감 0
공감하기",윤공주님의 연기와 노래는 역시 최고였어요 ㅠㅠ,사실 이번 렌트는 음향에 관해 말이 많아서 고민 고민 끝에 보게 되었습니다 김지우님의 연기도 궁금했지만 천국의 눈물 때 본공주님의 눈물 연기와 음색에 반해 버려서 고민하지 않고 공주님 캐스트로 골라서 봤습니다 사실 오페라를 각색해 만든 뮤지컬이란 사전 배경지식 없이 공연을 보러 가서 아직은 저에겐 좀 어려운 내용들이 조금은 있었지만 전체적으로 재미있었어요 런 배우도 감정이 입 잘하셔서 연기에 제가 많이 퐁당 빠져보게 되더라구 요음다만렌트 관람 가능 나이가 쪼금은 상향되 어야 하지 않을까라는 조금은 보수적인 생각도 들었어요 제 나름대로는 개방적인 사고를 갖고 있다고 생각했는데 막상 극을 보니 동성연애에 대핸별 거리낌이 없었으나 직접 눈으로 조연배우들이 배경에서 연기하는 모습에 속으로 허걱했습니다;;;;; 한 달 만에 본 뮤지컬 즐거운 경험이였습니다
2896,3,dongr***예매자,2011.10.04,조회 77,"공감 0
공감하기",잘 봤어요~~,옛날에 보구잼 있었던 기억에 다시 보게 &46124 ;네요 전만큼의 재미는 안 느껴졌지만 그래도 배우들의 열정이 보여지는 좋은 공연이였네요
2897,4,kimjl0***예매자,2011.10.04,조회 102,"공감 0
공감하기",1분 그냥..2부 최고.ㅎㅎ,볼까 말까 망설이 다급 50프로 할인을 한 대서 10월 3일 2시 공연을 보게 &46124 ;어요 김지우씨 껄로 보고 팠지만 그건 아니었구요 1부까지 보고는 솔직히 너무 정신 없어서 실망했어요 그냥 전체적으로 여기저기 그래서 좀 실망하고 2부를 봤는데 노래들도 너무 좋고 보고 난 후 계속 생각나네요 이제 끝난 다니 섭섭해요 또 보고픈 데 무튼 1부까지는 싫어하시는 분들도 계실 수 있지만 2부부터는 최고입니다 망설이지 마세요 그치만 어른들이 보시기엔 내용도 그렇고 좀 정신없 는 면이 있어서 부모님과 함께 보는 건 비추합니 다친구와 함께 보시는 게 더 좋을 것 같네요 무튼 너무 좋은 시간이 되었어요 ___
2898,3,kdho***예매자,2011.10.04,조회 118,"공감 0
공감하기",그럭저럭 볼만...,1021830분 공연 런로저 브라이언 마크 김지우 미미나머지는 동일 좌석 9열=> 교정 시력 09 정도 사람 얼굴이 잘 식별되나 세밀한 표정까지는 조금 흐릿한 거리평에 브라이언의 대사 전달이 잘 안 된다는 말이 있어서 좀 걱정했지만 전혀 그런 것은 못 느꼈구요 오히려 자연스럽게 너무 잘해서 첨엔캐스트가 바뀐 줄 알았어요 앗브라이언 씨께 실례인 발언인가요 암튼 결론은 브라이언 씨의 재발견이었다는 칭찬입니다제가 음악을 잘 안 들어서 이렇게 노래 잘하시는 줄은 몰랐네 요게 다가천연덕스럽고 너무나 자연스런 디테일이 참 맘에 들었습니다 계속 뮤지컬 꼭 하셨으면 합니다 김지우씨도 정말 노래도 잘 하시고 춤도 잘 추시더라구 요감탄했습니다 다른 연기자분들도 다들 발성이나 노래는 괜찮았습니다 단지 합창 때 가사가 너무 알아듣기가 힘들어서 합창 부분의 전개는 잘 모르겠더라구요 그래서 그런지 <뭐야인생을 오늘 뿐인 것처럼 막 살자는 건가>라는 생각을 할 정도로 극의 메세지도 잘 전달되지 않았구요 돌아와서 영화 렌트를 다시 찾아보고서야 메세지를  이해하고 감동도 받고 그랬네요 뭐 제가 워낙에 뮤지컬보다는 연극이 더 맞는 사람이라서 그런지도 모릅니다 뮤지컬 좋아하시는 분들은 활발하고 재기 넘치는 무대를 좋아하실 것도 같아요 그냥 좌석 같은 것 배우 참고만 하시라고 몇 자 적었습니다
2899,3,dlwnsgh***예매자,2011.10.04,조회 128,"공감 2
공감하기",뭔가 부족한 뮤지컬,악평을 하자 만도무지 종잡을 수 없는 뮤지컬이었다 대작 렌트를 이 정도밖에 못 만들었다는 것에 아쉬운 한편 여러 무대 조명 같은 것들은 좋았다는 것에 한시름 놓았다 살짝 고민해보고 표를 구매해야 할 듯 싶다
2900,4,glori***예매자,2011.10.04,조회 96,"공감 0
공감하기",그동안 관람했던 뮤지컬과는 다른 재미~~,강태을 브라이언 윤공주 캐스팅의 공연을 관람했습니다 각각의 배우들이 각 캐릭터에 딱 맞는 역할을 소화해주었고 배우 나름대로의 개성을 느낄 수 있었습니다 젊은이들을 배경으로 한 만큼 자유로운 분위기에 신나는 음악 지금까지 본 뮤지컬과는 다른 맛을 느낄 수 있었습니다 타 뮤지컬은 한 컷에 한 장면만 연출되는 게 주로 이지만 한 무대에 여러 군데의 씬이 연출되어 어찌 보면 좀 산만한 느낌을 받을 수도 있고 노래로 전해지는 대사가 잘 전해지지 않기도 하였습니다 렌트의 독특한 색깔을  즐기고 느낄 수 있는 즐거운 공연이었습니다
2901,3,kokas***예매자,2011.10.04,조회 292,"공감 1
공감하기",재미있었지만 다소 아쉬웠던 뮤지컬,벼르고 벼르던 뮤지컬 렌트드 디어보게 되었습니다운 좋게 24시간 50% 할인 이벤트를 이용하여 11열 1920번 좌석에서 보게 되었습니다 충무아트홀 11열은 무대와 다소 거리가 있지만 타 공연장 11열보다는 가깝지만 요무대 전체를 볼 수 있다는 점이 좋았습니다 강태을 윤공주 브라이언 캐스팅을 봤는데 요브라이언씨 역할도 매우 잘 어울리고 좋았는데 소리가 강태을 씨에 비해 작아서 조금 아쉬웠습니다 윤 공준 씨와 강태을 씨는 정말 감동이었구요 그리고 가끔 빠르고 많은 대사가 왔다 갔다 할 때는 다소 가사를 알아듣지 못하는 부분도 많았습니다 제 귀가 이상했거나 음향 시스템의 문제겠죠 배우들의 열연은 문제가 아니었다고 생각합니다 뮤지컬 자체는 다시 보고 싶은데 다른 캐스팅 다른 공연장에서 보고 싶네요
2903,5,nigi***예매자,2011.10.04,조회 65,"공감 0
공감하기",렌트~짱짱,평소 렌트를 좋아해서 자주 듣는데 무대서 실제로 보니 감동이 배로 전해지네 요 배우 분들도 너무 잘 하시고 주말 이 렌트 하나로 행복해졌어요
2904,3,***예매자,2011.10.04,조회 90,"공감 0
공감하기",재밌게 보고 왔습니다.,미리 공부를 하고 가셔야 할 듯합니다
2905,2,yoh***예매자,2011.10.04,조회 290,"공감 1
공감하기",재미있는 작품이지만..,아쉬움이 많네 요 배우들의 연기나 표현력은 그들의 경험과 경력을 감안하고 볼 수 있었지만 반주에 묻혀 대사가 전달되지 않는 부분 합창 장면 크리스마스 벨즈라비보엠 등에서 각 배우들의 소리가 들리지 않는 것은 매우 아쉬웠습니다 아웃투나잇이나 컨택트 장면에서 연출가의 시도는 신선했습니다 전에 한국에서 공연되었던 렌트와 다른 면을 볼 수 있었습니다 렌트가 가지고 있는 감동이 충분히 전달되지 않았던 것 같습니다 그래도 배우들과 스텝 분들에게 감사의 박수를 보냅니다
2906,4,us***예매자,2011.10.04,조회 134,"공감 0
공감하기",좋은 공연이었습니다~!,씁쓸함과 유쾌함이 있는 재밌는 공연이었습니다
2907,4,tesoro9***예매자,2011.10.04,조회 92,"공감 0
공감하기",렌트는 역시~~!!,유명한 뮤지컬인데 못 보고 있다가 처음으로 봤어요 저는 강태을 브라이언 윤공주 캐스팅으로 봤는데 감동받고 정말 좋았어요만 듣고 갔는데 왜 이리제 귀에 쏙쏙 들어오는 곡들이 많은지 거의 2시간 반 정도 했는데 지나간 지도 모르게 지나 버리고 감동과 아쉬움으로 공연장을 나왔습니다 꼭 보세요
2908,4,***예매자,2011.10.04,조회 66,"공감 0
공감하기",즐겁게 봤습니다~,내용을 조금만 더 알고 갔으면 더욱 재미있게 봤을 텐데 조금은 아쉽지만 즐겁게 봤습니다
2909,4,bluestar0***예매자,2011.10.04,조회 61,"공감 0
공감하기",신나는 공연,렌트 공연은 처음인데 신나는 공연이었어요 초반부에는 말도 너무 빠르고 집중도도 좀 떨어져서 이해가 잘 안 가는 부분이 있었는데 시간이 지날수록 공연에 빠져들고 내용 전달도 잘 되었습니다 좌석이 앞자리라서 배우들의 표정까지 볼 수 있어서 좋았구요 배우들의 연기나 가창력도 만족스러웠습니다 신나는 공연이었어요
2910,3,kkama***예매자,2011.10.04,조회 94,"공감 0
공감하기",재밌었어요~!,재밌었어요
2911,5,koye***예매자,2011.10.04,조회 185,"공감 0
공감하기",기대 이상의 공연,배우들 하나하나 어쩜그리 노래들을 잘 하시는지 공연보는 내내 소름이 끼쳤습니다 아직도 귓가에 음악들이 맴도네요 이번 공연을 볼 땐 내용 파악하느라 제대로 뮤지컬을 감상하지 못했는데 시간이 된다면 다시 한 번 더 보고 싶네요 막공까지 배우 분들 모두 화이팅하세요
2912,5,***예매자,2011.10.04,조회 54,"공감 0
공감하기","RENT""!! GOOOOOOOD-!",전혀 지루하지 않은 무대 최근 보았던 공연 중 제일 최고였어요 -브라이언 짱짱
2913,5,y2m1***예매자,2011.10.04,조회 53,"공감 0
공감하기",신나는 뮤지컬 렌트....,연휴를 맞이하여 엄마와 함께 뮤지컬 렌트를 보게 되었다 매일 조카들과 싸우고 있는 울엄마 그래서 조카들이 밉거나 싫은 건 아니다 조금이나 마 스트레스를 풀고 즐거운 하루를 선물로 드리고 싶어서 전날 논산에서 올라오셔서 하루밤 맥주 한 잔에 취하고 담날렌트에 취했다 너무 즐거워하시는 엄마를 보니 나 또한 너무 너무 즐거운 하루였다
2914,4,youripi***예매자,2011.10.04,조회 48,"공감 0
공감하기",가을에는 뮤지컬,쨍한 하늘 아래를 걸어 뮤지컬 보러 간 다이럴 때면 서울도 제법 살 만한 도시 괜히 길을 돌아서 좀 오래 걷는 다 뮤지컬 렌트 암울하고 쓸쓸하고 어쩌면 슬픈 뉴욕 뒷골목 젊은이들의 삶 그러나 음악이 있고 친구가 있고 무엇보다도 젊기에 반짝반짝 빛이 날 수 있다 우울한 이야기를 뮤지컬로 만나는 것은 그래서 더 다행이다
2915,2,lone***예매자,2011.10.04,조회 154,"공감 3
공감하기",음...,일부 배우의 발성이 매우 안 좋아서 한국말을 하는 데도 무슨 말을 하는 지 하나도 알아들을 수가 없음
2916,4,museki***예매자,2011.10.04,조회 112,"공감 0
공감하기",렌트,기대하던 공연을 드디어 봤습니다기대했던 만큼 만족스로 운 공연이었습니다
2917,5,cimaqu***예매자,2011.10.04,조회 129,"공감 0
공감하기",함께 웃고 즐길 수 있는 공연,이야기 소재는 우리나라에서는 접하기 쉽지 않은 소재였다 게 이와 레지비언과 에이즈 자유로운 공간에서 친구들의 이야기는 시작한 다매일 돈이 없어서 땔감도 없고 전기도 끊기고 하지만 그 안에서 자기의 꿈을 위해 부지런히 열심히 살아간다 엔젤이라는 천사를 만나 웃고 울고 행복해하는 그 조건 없이 천 번의 키스만 있으면 된다는 말이 귓가를 계속 맴돌았다 조건 없이 사랑한 다이 공연은 관객과 함께하는 공연 같았다 함께 음메 음메를 외치며 웃으며 울으며 그렇게 공연을 내내 관람했다다 소무거운 얘기일 수 있었지만 이해하기 힘든 공연이였지만 배우와 하나가 되어 공연을 같이 시작해 같이 마친 거 같았다
2919,5,jiny4***예매자,2011.10.04,조회 91,"공감 0
공감하기",짱짱!!,너무 좋았습니다 결혼기념일 겸 출산 전 마지막으로 본 뮤지컬이었는데 너무 너무 신나고 좋았습니다
2920,4,yma***예매자,2011.10.04,조회 68,"공감 0
공감하기",김지우 넘노래 잘 불려 요~~,김지우님 생각보다 노래 넘잘 불려 요어쩜 홀딱 빠져버릴 것 같은 매력이 넘쳐나네요
2921,5,otherm***예매자,2011.10.04,조회 44,"공감 0
공감하기",역시 렌트!!!,역시 렌트였습니다 그 극 자체가 가진 매력은 충분히 느낄 수 있었습니다 다만 배우들이 특히 남자 배우들이 개인적으론 조금 아쉬웠다는
2922,4,qjqfu***예매자,2011.10.04,조회 41,"공감 0
공감하기",기대 이상,갑자기 조카가 가자고 해서 갔었는데 수원에서 서울 중구까지 머나 먼 길을 다녀온 보람이 있었다 단지 마지막 장면에서 미미인가 하는 여주인공이 죽어 다 다시 살아나는 장면은 어째 전설의 고향 같은 느낌이랄까
2923,4,tomato***예매자,2011.10.04,조회 46,"공감 0
공감하기",생각하게 하는 공연,일단 2층은 비추합니다 멀더라도 1층이 좋을 듯 내용 자체를 전혀 모르고 관람했습니다 남자친구랑 헤어진지 얼마 안 되서 중간 휴식시간에 친구들과 잠시 토론을 했었죠 그리고 2부 진정한 사랑이 무엇인지 내 사랑의 실패 원인이 모였는지 일깨워주는 공연이었습니다 감사합니다
2924,5,lamie***예매자,2011.10.04,조회 45,"공감 0
공감하기",명불허전!,관객은 나이가 먹어도 항상 그대로인 렌트의 사랑스러운 등장인물들을 다시 만날 수 있어 기뻤습니다
2925,3,passme***예매자,2011.10.04,조회 83,"공감 0
공감하기",1막보다는 2막이 재미있었던,일단 브라이언 씨나오는 공연을 보았는데 사람이 많아서 그런지 실내가 조금 더웠습니다 생각보단 무슨 내용인지가 사전달이 잘 안 되더라구요 그래서 1막은 살짝 포기하면서 보았는데 쉬고 나와서 2막은 훨씬 박진감 넘치고 재미있었습니다기대가 아주 크시다면 실망감이 있겠지만 2막이 볼 만했기에 괜찮았습니다
2926,5,***예매자,2011.10.04,조회 343,"공감 0
공감하기",완전 강추!,정말 노래의 힘으로 승부하는 뮤지컬이라는 생각이 드네요주 연조연 가릴 것 없이 어쩜다들이 리노래를 잘 하시는 지속이 확 풀리는 느낌 한번 보고 나서 이 노래들에 푹 빠져서 지내다가 한 번 더 봤는데 두 번을 보니 더욱 더 재밌네요 아무래도 한번 더 보게 될 듯
2927,4,pg***예매자,2011.10.04,조회 52,"공감 0
공감하기",렌트!,배우들의 열정이 돗보였고 김지우씨의 공연을 즐김을 볼 수 있어 더욱 좋았고 조연배우들 중 가창력이 뛰어난 분이 보여서 더욱 빛난 것 같아요
2928,4,81tau***예매자,2011.10.04,조회 35,"공감 0
공감하기",감동적인 시간,좀 오랜만에 본 공연이었네요 큰 기대를 하지 않고 가서 감동이 더 컸구 요 출연진들이 열의를 가지고 공연에 임하는 모습이 참 보기 좋았어요 하지만 줄거리가 무엇인지 잘 몰라서 보는 내내 파악하느라 신경 좀 썼네요 추천해주고 싶어요
2929,5,js800***예매자,2011.10.04,조회 45,"공감 0
공감하기",주말 연휴 에너지 충전!!,주중에 월말 업무로 진이 빠진 상태에서 맞은 연휴 이틀간의 달콤한 휴식 후 개천절 휴일을 맞아 어머니와 찾은 공연장 렌트배우들의 열정적이고 에너지 충만한 무대로 저에게 에너지와 기를 충전한 최고의 무대엿습니다
2930,3,bok8***예매자,2011.10.04,조회 62,"공감 0
공감하기",렌트를 보고~,그냥 볼 만했습니다
2931,4,zzi***예매자,2011.10.04,조회 35,"공감 0
공감하기",아주 좋으네요,하도평이 안 좋아서 기대를 안 하고 가서 그런지 물론 대사 전달 약간 미흡했지만 그래도 좋았습니다
2932,5,***예매자,2011.10.04,조회 54,"공감 0
공감하기",나들이,아들 하고 아내 하고 오랜 많에 가을 문화 나들이를 하였다 여배우의 연기를 매우 인상 깊게 보았다
2933,4,***예매자,2011.10.04,조회 85,"공감 0
공감하기",재밋게 잘 봤습니다,보고 싶던 렌트를 메일 쿠폰으로 저렴한 가격에 보게 됐네요 렌트는 내용에 대해서 조금 알고 가는 게 이해하기에 좋을 거 같아요
2935,2,octobnr1***예매자,2011.10.03,조회 283,"공감 1
공감하기",렌트보고 왔습니다!,브라이언런 김지우가 나온 공연을 보았습니다 그런데 처음에 브라이언이 나오는데 한국말이지만 무슨 말인지 반은 못 알아듣겠더군 요브라이언 발음도 꽝 연기도 꽝 많이 실망했습니다 하지만 김지우씨나런의 공연은 좋았습니다 특히 김지우씨는 원래 배우라서 어떨지 궁금했는데 정말 기대 그 이상의 무대였습니다 노래도 너무 잘하셔서 소름이 돋았답니다 렌트의 줄거리는 안 보고 공연을 봤는데 약간 내용이 어지러워서 1막 때는 내용을 파악하느라고 힘들었지만 그래도 전체적인 무대 는 좋았습니다
2936,5,be***예매자,2011.10.03,조회 61,"공감 0
공감하기",재밌었어요,좀 전에 보고 집에 와서 바로써 요호불호가 갈리는 듯해서 갈까 말까도 고민했었는데 그런 고민을 왜 했나 싶을 정도로 기대 이상이었어요 재밌었어요 －보길 너무 너무 잘한 것 같아 요브라이언 발음 부분 지적이 있었는데 그런 건 잘못 느꼈고 정말 잘 하시더라구요 마크역에 딱이였어요 강태을 윤공주씨도 너무 멋지고 많은 걸 생각하게 됐답니다 미래도 없어 과거도 없어 단지 오늘만 있을뿐
2937,2,142***예매자,2011.10.03,조회 120,"공감 1
공감하기",아..,저는 많은 분들과는 다르게 오히려 2막보다 1막이 좋았어요 배우들의 열연이 너무 안타까울뿐
2938,4,rnldudnsw***예매자,2011.10.03,조회 80,"공감 0
공감하기",아무 생각 말고 즐기세요~,즐거웠습니다 강추엔젤
2939,5,e02go***예매자,2011.10.03,조회 68,"공감 1
공감하기",재밌어요~~,전 남자친구랑 저랑 김지우씨 팬이라서 바로 예매했는데 역시나 기대 이상이 더군요 노래도 잘 하시구 다른 배우 분들 연기도 훌륭하시고 노래도 잘 하시 구 완전 만족입니다다음 김지우씨 공연 또 볼 생각입니다 너무 멋 있었어요
2940,4,nada0***예매자,2011.10.03,조회 88,"공감 0
공감하기",김지우의 재발견,아이제 몇 일 남지 않은 공연 예전에 김지우가 금발이 너무해할 때는 그냥 그렇게 봤던 것 같은데 정말 이제 뮤지컬 배우로 많이 성장한 듯 몸매도 아주 예술임브라이언은 첫 뮤지컬이라 그런지 첨치고 잘한다 하더라도 어색함이 노래는 잘하는데 대사할 때는 정말 발음을 또박또박하려고 노력하는 것처럼 고개도 이리저리 흔들며 오글거리면서 우껴 따하지만 세네번 대사 씹히고 전반적으로 괜찮았던 뮤지컬이어 따근 데 모린의 공연은 지금도 음메 음메예전에 조승우가 할 때 못 본 게 아쉬울 뿐이 다
2941,4,chkyo***예매자,2011.10.03,조회 93,"공감 0
공감하기",<렌트>늦은 후기....,예전부터 보고 싶었던 공연이었는데 뜻밖에 귀한 할인으로 저렴하게 볼 기회가 생겨 공연 3일 전에 예매하고 보게 되었습니다 강태을 배우는 몬테크리스토에서 몬데고역으로 만난 적이 있어 이번 로 저 역도 잘하실 거라고 생각했었고 브라이언님은 발음 지적이 많았지만 제가 본 공연에서는 발음에 별 문제도 없었고 마크역에 매우 잘 어울리시더라구요 미미역의 윤공주님의 공연은 처음 봤지만 명성에 걸맞게 노래도 정말 잘 하시고 춤도 두말할 나위 없이 섹시하게 미미의 매력을 발산해주셨 습니다 조앤과 모린엔젤과 콜린스 역을 맡은 배우들 연기도 훌륭했고 공연에 열연하시는 모습에 매우 감동받았습니다 렌트는 내용을 알고 봐야 더 공감이 가는 작품인 것 같아요 내용을 잘 모르고 보시면 좀 지루할 수도 있으니까 요박칼린님이 원작을 거의 훼손시키지 않아 우리나라 정서에 잘 맞지 않을 수 있다는 염려를 많이 하셨다는 데 공연을 보고 나니 그럴 수도 있겠구나 이해가 가더라구 요렌트 막공이 얼마 남지 않았는데 배우님들 끝까지 힘내 시란 말 전하고 싶네요 화이팅
2942,4,sj2***예매자,2011.10.03,조회 75,"공감 0
공감하기",드디어 봤어요,매번 볼 때마다 보고 싶었는데 드디어 좋은 기회로 보게 되었어요 스토리는 아는 내용이라 접근이 쉽긴 했는데 몇몇의 배우들의 연기가 돋보이기도 했지만 약간의 어색함도 없지 않았어요 분위기가 자유롭고 정형적이지 않아서 좋았지만 볼거리는 많지 않았던 것 같아요 그래도 한번 볼 만은 해요 얼마 남지 않은 공연 동안 힘내세요
2943,5,beth***예매자,2011.10.03,조회 99,"공감 0
공감하기",재밌네요,신나고 재미있고 다 좋았어요
2944,3,ter***예매자,2011.10.03,조회 82,"공감 0
공감하기",걍머,그럭저럭이요
2945,4,psychot***예매자,2011.10.03,조회 62,"공감 0
공감하기",유쾌한 공연!,자칫 무거울 수 있는 주제를 잘 풀어낸 것 같습니다 출연진의 훌륭한 실력으로 재미가 더했습니다 단지 음향적인 문제로 인한 것인지 대사가 종종 잘 전달되지 못했던 점은 아쉬웠습니다 전체적으로 추천할 만한 작품이었습니다
2946,3,***예매자,2011.10.03,조회 106,"공감 0
공감하기",노래는 정말 잘하는 것 같아요~,배우 모두 열창해주셔서 일단 감사하다고 생각하고요 근데 너무 자극적인 내용이 많아서 가족들이 같이 볼 것은 절대 아니구요브라이언런 김지우 공연인데 다들 연습을 많이 한 것 같아요 삑사리도 거의 안 나고 암튼 조아써 요근데 내용이 그닥 감동이나 그런 게 없어서 약간 지루하다고 할까 암튼 잘 봤어 여 모두 수고요
2947,4,kwan2***예매자,2011.10.03,조회 56,"공감 0
공감하기",기대를 져버리지 안았던 공연,1막에서는 약각의 지루함이 있었지만 전체적으로 너무도 재미있었구 배우들도 자신들의 역을 너무 휼륭하게 표현해 주 시내요
2948,5,***예매자,2011.10.03,조회 66,"공감 0
공감하기",너무 너무 재밌었어요 또 보고 싶어요,별로 기대 안 하고 봤는데 노래도 너무 좋고 잘하셔서 정말 돈 하나도 안 아깝고 재밌게 봤어요 또 보고 싶은데 막공이 얼마 안 남아서 아쉽네요
2949,4,csm1***예매자,2011.10.03,조회 62,"공감 0
공감하기",오래간 만에 재밌는 공연이었습니다!!,친구와 오랜만에 보러 간 공연이었는데 정말 재밌게 본 공연이었습니다 배우 분들의 공연을 보고 있자니 저절로 제 몸이 흔들어졌습니다 노래 실력들 또한 대단하시더라고요 특히 1부 공연 중 모린의 음메에 아주 빵 터졌습니다 잘 짜여진 스토리에 감동받았고 정말 즐거운 공연 시간이었습니다
2951,2,jud***예매자,2011.10.03,조회 120,"공감 2
공감하기",렌트 공연 후기,워낙 유명하고 소문난 공연이라 완전 기대하지만 첫 시선부터 너무 산만하다는 느낌을 받았다 서로의 대화가 겹쳐 알아들을 수 없고 집중도 안 되고 약간은 지루하다는 느낌도 받았다 약간의 실망을 안겨준 공연이었다
2952,5,***예매자,2011.10.03,조회 60,"공감 0
공감하기",리듬에 몸이 움직이는 공연,친구랑 6시쯤 도착해서 예매한 표를 받고 6시30분에 공연을 보았습니다 외국인들도 많이 오고 공연을 보았는데 브라이언 씨의 귀여우면서도 능청스러운 연기 잘 보았습니다 노래들도 온몸을 움직이게 할 수 있는 노래들이 많아서 저절로 흥이나기도 했습니다 공연이 끝나고 집에 돌아가는 길에서도 엔딩 때 호흡하면서 불렀던 노래가 쉽사리 잊혀지지 않는군요 가격도 저렴하고 추천하드리고 싶은 공연입니다 마지막까지 열심해주세 요 감사합니다
2953,4,sia3***예매자,2011.10.03,조회 96,"공감 0
공감하기",라이브로 전해지는 감동..,뮤지컬 렌트는 처음 영화를 통해 보았습니 당 그때 내용과 음악이 너무 너무 좋아서 뮤지컬로 꼭 보리라 마음먹었다가 좋은 기회가 생겨보게 되었는데 확실히 다른 라이브 무대와 실력파 배우님들의 연기과 노래로 너무 잼 있게 보았습니당
2954,5,deend***예매자,2011.10.03,조회 53,"공감 0
공감하기",좋았습니다,무대 연출도 신선했고 배우들도 열정적으로 연기해서 좋았습니다 전하고자 하는 메세지도 잘 전해진 거 같구요
2955,4,***예매자,2011.10.03,조회 41,"공감 0
공감하기",잼난뮤지컬,스토리 전개에서는 2부에서는 괜찮았는데 1부에서는 넘지지부진한 면이 있네 요 배우들의 대사가 모두 음악으로 처리되어 있어서 오페라와 같다는 느낌이 들었슴당다소 축소된 시간에 함축적인 스토리 전개를 하였다면 좋았을 텐데
