,index,Rating,Id,Date,views,like,Title,Text
1446,1446,5,see***예매자,2019.05.15,조회 201,"공감 18
공감하기",그리스 좋았어요,내용 기대없이 보러갔는데생각보다 유쾌하고 신나서 내적댄스 유발하더라구요 정대니는 말이 필요없이 매력적이고 리조가 캐릭터는 별로인데 배우분 가창력에 깜놀다른 남자배우분들도 좋았어요 에너지 듬뿍 느끼고왔습니다
1447,1447,5,calla2***예매자,2019.05.15,조회 199,"공감 2
공감하기",신나고 관객 과 하나된 공연,5월 11일자15시 공연을 봤는데너무너무 재미 있고 넘버도 흥겨웠어요 또 배우들이 중간중간 무대가 아닌 객석에서 입장을 하니 좋아하는 배우들을 즉은 거리에서 볼수 있어서 좋았습니다시간되면 또 보고싶어요
1448,1448,5,tuhyun***예매자,2019.05.15,조회 133,"공감 0
공감하기","신나는 공연
라이브 후기",감사합니다
1449,1449,2,a***예매자,2019.05.14,조회 623,"공감 7
공감하기",별로,너무 올드하고 시대에 뒤떨어진 내용을 가지고 포장만 현대적으로그나마도 안현대적 올린다고 해서 현대적이 되는가 싶고배우들 열심히 하고 노력하는건 알겠으나 대체 왜 이런 시대작오적 작품을 올렸는지안타깝다 게다가 이 극장에 이 가격이 말이 되는가 싶다
1450,1450,5,***,2019.05.14,조회 320,"공감 15
공감하기",신나고 재밌고 감동있는 ''''ALL NEW GREASE'''',전체적으로 새로워진 그리스 정말로 재밌고 신났습니다 신인 배우들도 몇분 된다고 들었는데 전혀 어색지않고 어우러졌고 춤 연기 모두 좋았습니다 더우기 열정적인 모습에 감동까지예쁘고 귀여운 커플들의 찰떡합도 좋았는데 특히 가은 잔영한 로저 조합이 갑 가은 잔 츰연기도 좋았고 넘 귀여웠어요 즐겁게 관람하다 보니 어느새 본인이 라이델고 축제에 참가하고 있더라고요 이 축제를 더 즐기고싶어 재관람 예정입니다
1455,1455,5,love1***예매자,2019.05.14,조회 169,"공감 4
공감하기",신나는 공연,조금만 더 용기가 있었으면 호응을 신나게 했을텐데 너무 얌전한 관객분들과 함께해서 참았습니다 근데 다리는 계속 동동거리고 있을정도로 신나고 코믹하고 유쾌한 뮤지컬이었습니다
1456,1456,5,hejju3***예매자,2019.05.14,조회 174,"공감 1
공감하기",행복한 하루~!^^,즐겁고 신나는 뮤지컬을 찾다가 예매하게 되었습니다배우들의 연기와 노래는 기대 이상의 것이었고 무대 디자인 스토리 구성 모두얼마나 심혈을 기울였는지 알 수 있는 작품이었습니다배우님들과 스태프분들 모두 전국 투어로 더 많은 분들에게 행복을 선사해 주시면감사하겠다는 생각을 한 즐거운 하루였습니다
1457,1457,5,isds***예매자,2019.05.14,조회 166,"공감 1
공감하기",ALL NEW! 뮤지컬 〈그리스〉,너무 신나요
1458,1458,5,97rud***예매자,2019.05.14,조회 346,"공감 1
공감하기",그동안 관람했던 그리스와는 전혀 다른 그리스!!,이번 그리스 공연은 그동안 관람했던 그리스와는 다른 방식의 더욱더 신나는 음악의 락앤롤 음악의 그리스였다티버드 배나라 배우님 화이팅열성적으로 공연하는 모습을 보고 팬됐어요 항상 응원할께요
1459,1459,1,***,2019.05.14,조회 898,"공감 9
공감하기",안녕하세요. 인터파크 티켓 게시판 운영자입니다.,본 게시물은 게시판 운영 규정해당 상품과 관련이 없거나 게시판의 성격에 맞지 않는다고 판단되는 경우에 어긋나는 바 블라인드 처리 되었습니다
1460,1460,1,kingsh1***예매자,2019.05.13,조회 651,"공감 8
공감하기",별루,실망이엇어요
1461,1461,5,***,2019.05.13,조회 184,"공감 2
공감하기",만족합니다^^,너무 감명깊엇습니다 그리스를 공연하는 배우들의 표정과 발성 모두 마음에 쏙 들엇고 같이 공연보신 부모님도 아주 흡족해하셧습니다 나중에 아이들과도 한번 볼수 있는 계기가 되면 좋겟습니다 꼭 다시 보고싶은 공연이네요 감사합니다
1462,1462,5,ga***예매자,2019.05.13,조회 405,"공감 29
공감하기",고퀄리티 공연,예전에봤던 그리스 생각하고 갔다가완전 만족하고 온 공연로 무대 이동 최소화하고 깔끔한 무대설치와적당한 무대공간 조명음향까지 손꼽히는공연장이였음기세중 배우보러 갔다가 정세운에 놀람모든 배우가 연습량이 예상될만큼 흔들림없이 노래하는걸 보고돈이 아깝지 않다 생각하게 된 공연
1463,1463,5,kbh***,2019.05.13,조회 215,"공감 21
공감하기",올뉴그리스 - 젊은 에너지가 가득해요,뮤지컬은 어떤 알 수 없는 장벽이 느껴져서 평소 즐기지 않은 장르였습니다정세운배우님 때문에 관람을 했는데 정대니님 뿐만 아니라 다른 배우님들 열정에 엄청난 에너지 받고 왔습니다 극 자체는 호불호가 있을 수 있겠지만 흥겨운 분위기 만으로도 좋았습니다
1464,1464,5,yd***예매자,2019.05.13,조회 148,"공감 2
공감하기",환상적인 공연입니다.,말이 필요없는 환상적인 공연입니다너무 재미있어 보는내내 즐거웠네요강추 합니다모두 즐겁게 보세요
1465,1465,4,yeonni***예매자,2019.05.13,조회 438,"공감 1
공감하기","흥나는 뮤지컬, 그치만",넘버도 그렇고 익숙하고 흥은 나지만 몽가 극에 집중이 잘 안되고 개연성이 너무배우님들과 연출 등 열심히 해주시는 것에 비해 극이 너무너무 아쉬웠습니다
1466,1466,4,yeonni***예매자,2019.05.13,조회 156,"공감 0
공감하기",흥나는 뮤지컬,오랜만에 들어도 넘버들도 신나고 너무 좋네요
1467,1467,5,maro***예매자,2019.05.13,조회 251,"공감 40
공감하기",어제 보고 왔는데 또 보고 싶네요!,아이돌이라고만 생각했는데 정세운씨 너무 잘하더라고요 열심히도 하고요 너무 신나고 즐겁게 봐서 여운이 남아요 또 보러가고 싶네요
1468,1468,5,jjs1***예매자,2019.05.13,조회 114,"공감 2
공감하기",그리스,오랜만에 봐도 신나는 청춘극
1469,1469,3,hanac***,2019.05.13,조회 237,"공감 2
공감하기",가볍게 즐길수 있었던 그리스,순간순간 빵 터지는 장면도 많았고가볍게 킬링타임용으로 보기 좋았어요부끄부끄치치님 두분의 캐미는 엄지척
1474,1474,4,mirea***예매자,2019.05.13,조회 222,"공감 2
공감하기",잘 봤습니다.,이전 다른 곳에서 2번정도 그리스를 봤기 때문에 좀 비교가 되더군요우선 이전의 봤던 공연보다 무대연출과 대사들이 현대적인 느낌이 강합니다이날 봤던 공연은 가족 특히 저학력 어린이들도 많이 보더군요그래서 약간 성적표현이나 그와 관련된 내용이 있어서예매시 이에 대한 안내들이 필요하지 않았나 싶습니다
1475,1475,5,kis3***예매자,2019.05.13,조회 96,"공감 2
공감하기",재미있었어요,재미있었어요
1476,1476,4,cpflrk***예매자,2019.05.13,조회 91,"공감 0
공감하기",재미있었어요,2층 맨앞 가운데에서 봤는데 1층 앞쪽 좌석에서 보는게 더 몰입도 있고 좋았을거같네요2층이에서 약간 동떨어진 느낌은 있었습니다
1477,1477,4,us5***예매자,2019.05.13,조회 77,"공감 1
공감하기",좋았어요!!,오랜만에 좋아하는 노래들을 들을 수 있어서 좋은 시간이었어요
1478,1478,5,yoons***예매자,2019.05.13,조회 87,"공감 19
공감하기",그리스 신나요,정대니 회차 봤는데 신났었어요강추합니다
1479,1479,4,jaann***예매자,2019.05.13,조회 70,"공감 1
공감하기",신나는 뮤지컬,신나는 뮤지컬
1480,1480,5,kimayoun***예매자,2019.05.13,조회 80,"공감 1
공감하기",다시 보고 또봐도,너무 재밌는 공연입니다공연 너무 잘봤어요
1481,1481,5,kimayoun***예매자,2019.05.13,조회 93,"공감 2
공감하기",계속 생각나는 넘버..,계속 흥얼 거리게 돼요너무 잘봤습니다
1482,1482,5,kimayoun***예매자,2019.05.13,조회 60,"공감 0
공감하기",계속 보고싶은 공연,너무 잘봤어요
1483,1483,5,kimayoun***예매자,2019.05.13,조회 52,"공감 0
공감하기",생동감 넘치는 무대,너무 잘봤습니다
1484,1484,5,kimayoun***예매자,2019.05.13,조회 45,"공감 1
공감하기",너무재밌어요ㅠㅠ,매주마다 보고싶네요
1485,1485,4,kuki***예매자,2019.05.13,조회 58,"공감 0
공감하기",유쾌한 공연,노래도 신나고 내용도 무겁지 않아가볍게 신나게 볼 수 있었습니다무대가 화려해서 이쁘고나중에 배우분들이 관객석에서 춤을 춰서 신기하기도하고 재미있었습니다
1486,1486,5,bisisi1***예매자,2019.05.13,조회 52,"공감 1
공감하기",다시 보고 싶은 뮤지컬!!,큰 기대 안했는데 친구랑 빵빵 터지면서 봤네요극 중간중간에 개그 코드가 많아서 유쾌한 뮤지컬이었습니다파워풀한 에너지 가득 충전하고 왔네요엄마랑 다시 보고 싶어지는 뮤지컬
1487,1487,5,bisisi1***예매자,2019.05.13,조회 75,"공감 2
공감하기",큰 기대 안하고 봤는데 다시 보고 싶어요!!ㅎㅎ,큰 기대 안했는데 친구랑 빵빵 터지면서 봤네요극 중간중간에 개그 코드가 많아서 유쾌한 뮤지컬이었습니다파워풀한 에너지 가득 충전하고 왔네요엄마랑 다시 보고 싶어지는 뮤지컬
1488,1488,4,choconis***예매자,2019.05.13,조회 76,"공감 0
공감하기",올뉴 뮤지컬 그리스,음 그렇군요
1493,1493,4,***예매자,2019.05.13,조회 87,"공감 0
공감하기",그리스,재밌네요
1494,1494,2,toran***예매자,2019.05.13,조회 283,"공감 2
공감하기",오 세상에,실망입니다 하지만 젊은 배우들의 에너지는 좋았어요
1495,1495,3,ma***예매자,2019.05.13,조회 256,"공감 0
공감하기",묘하게..,흥겨운 공연이었습니다 부러 정대니 나오는 스케줄로 예약한건데그럼에도 불구하고 묘하게 집중이 안되는 공연이었습니다 모든 배우가 딱히 노래를 못하거나 연기도 부족해 보이지 않았는데 이상하게 산만한 느낌 케니키와 리조에게 더 눈이 가는 공연이었습니다
1496,1496,3,e***예매자,2019.05.12,조회 155,"공감 0
공감하기",뜻밖의 재미,뮤배의 등용문이라 생각합니다기대 안하고 봤는데 잼나네요서경수 배우님 진짜 잘하세요
1497,1497,1,nelliov***,2019.05.12,조회 447,"공감 12
공감하기",연출이 정말 올드하고 재미가없음,어머니하고 뮤지컬보러고 갔는데 둘다 한숨밖에 안쉬었어요 1부때는 그래도 아는 노래 나오고 즐겁게 보았는데 하 그게 끝이었음 너무 나이든 개그와 옛날 연출로 연기자들의 매력을 반감시킴전혀 매력적이지도 즐겁지도 않은 뮤지컬이었음많은 뮤지컬 연극 보러다녔지만 이렇게 실망스러웠던적이 없음
1498,1498,5,wbc***예매자,2019.05.12,조회 155,"공감 25
공감하기","정대니 잘하네요
라이브 후기",그리스 기대없이 봤는데 재미있어서 깜짝 놀랐어요 정대니 잘하네요 특히 그리스 라이트닝 솔로부분 진짜 좋았어요 자동차 경주신이요 완전 실감나더라구요 넘버들도 다 좋고 깨알 재미가 가득한 뮤지컬이었어요 또 보고 싶은 뮤지컬이였어요
1499,1499,4,babya***예매자,2019.05.12,조회 144,"공감 25
공감하기","정대니~~~
라이브 후기",정세운 배우님 몸이 부셔져라 춤 추는 모습에 반했어요노래도 너무 잘 하시구기세중 배우님도 멋지구요통로쪽이라 바로 옆에서 춤추시는거 봤네요다들 열심히 잘 하시더라구요몇분 아쉽기도 했지만요
1500,1500,5,barabar***예매자,2019.05.12,조회 116,"공감 20
공감하기","즐거웠어요~
라이브 후기",진짜 오랜만에 즐겁게 뮤지컬을 즐기고 온것같네요그동안 조용히 관람만해야했던 뮤지컬과는 다르게 함께 즐길수있어서 좋았어요주인공 정세운배우님은 아이돌이라던데 생각보다 넘 잘하고 귀여웠어요 한번더 보고싶은 뮤지컬이네요
1501,1501,4,dori***예매자,2019.05.12,조회 138,"공감 2
공감하기",첫 뮤지컬,결혼기념일에 뭐할까 하다가그동안 보고싶었던 뮤지컬을 보러갔어요너무 유명한 내용이라 기대를 많이 했는데 정말 기대이상대사도 재밌는 포인트가 많아서 빵빵터지고 관객 유도도 잘하더라구요무엇보다 사운드가 빵빵하고 다들 노래를 너무 잘하셔서 진짜 귀호강하고 왔어요한가지 아쉬운점은 저희가 2층에 앉았는데 1층에서 등장 연출한 장면들이 있어서무대가 비워져있던적이 몇번 있는데 1층 관객들은 더 즐거워 하는 반면에2층 관객들은 무대에는 아무도 없고 1층은 난리났으니 어리둥절 무슨일이지 싶었네요그것말고는 분위기도 좋았고 박수도 열심히 치면서 재밌게 놀다왔네요 
1502,1502,5,nan***예매자,2019.05.12,조회 145,"공감 29
공감하기","정대니 넘 잘하고 모든 배우들 다 멋져요.
라이브 후기",믿고 보는 정대니는 완벽한 노래와 춤 외에 연기도 찰떡 회전문각 모든 배우들 열정이 느껴져 좋았고 무대와 영상 효과 실감나서 극의 몰입도를 올려주세요그리스차 찍겠네요 많이 보러 오세요
1503,1503,5,kkey8***예매자,2019.05.12,조회 128,"공감 26
공감하기",세우니 첫공!!,뮤지컬은 처음보러갔었는데 좋아하는 세운이가나와서너무너무좋았다공연도 너무재밋고 계속웃으면서 봤던것 같당세운이도 완전완전 귀엽고 노래도 잘불렀당나중에 기회가 된다면 한번더 보러가고싶당
1504,1504,5,whsy3***예매자,2019.05.12,조회 196,"공감 9
공감하기",처음 본거였는데,좋았어요조만간 또 보러 갈게요 감사합니당
1505,1505,5,jjs2***예매자,2019.05.12,조회 483,"공감 90
공감하기",재미있게 즐기다 왔습니다,그냥 공연내내 아무생각없이 신나게 웃고 즐기다 왔어요콘서트장에 온것처럼 배우분들 모든 너무 열심히 하셔서 활기찬 에너지를 받을 수 있었구요뮤지컬 첫도전하는 정세운씨 딱 자기만의 스타일로 대니를 표현하고 있어서 너무 놀랐습니다 목소리 너무좋고 솔로넘버 샌디 너무 감미로웠어요리조역 황우림배우님도 연기와 노래 너무 인상적이었어요정세운 임정모 양서윤 황우림 이석준 이조합 꼭 다시 보러갑니다 꼭 한번 보시길 강추합니다
1506,1506,5,mipi1***,2019.05.12,조회 379,"공감 37
공감하기",11일 3시 공연후기 정대니 첫공,정대니에 순수하고 귀여운 매력이보여 좋았구요무대가 패널로 화려해보여 좋았어요‥기존 그리스는무거운 느낌이지만 뉴그리스는 가볍게 볼만한 코미디적요소가 있어 극중 지루함없이 재밌게 볼수 있으니 꼭 한번 보세요
1507,1507,5,kimtof***,2019.05.12,조회 143,"공감 22
공감하기",전체적으로재밋음,전체적으로 재밌게관람햇어요 아직까지 노래가 귀에 맴돌아여 정대니 기대안햇는데 잘 소화해낸것같구여 샌디역 양배우님 노래진짜 잘하셔서 놀랏어요 다른 커플배우들도 노래 진짜 잘해요 웃음포인트가 많았구여다만 아이들과 함께보기에는 다소 난감한 나용들이큼 저는 만족햇습니다 
1512,1512,5,csy14y***예매자,2019.05.12,조회 141,"공감 27
공감하기",재밌게 봤습니다,정세운님 첫 뮤지컬 공연인데 잘하셨습니다 노래도 잘하시고 1층 관객석 통로에서 무대까지 지나가셨는데 가까이서 보니까 실물이 더 잘생기셨어요
1513,1513,4,akdl1***예매자,2019.05.12,조회 151,"공감 26
공감하기","정대니 잘하네요 기대 이상의 만족!
라이브 후기",재미있게 웃고 나왔어요
1514,1514,5,eoms***예매자,2019.05.11,조회 881,"공감 102
공감하기","관객과 함께하는 최고의 뮤지컬~!! 그리고 정대니 사랑합니다~!!!
라이브 후기",정세운 시랑합니다 첫공이라니 관람내내 정말 믿을 수가 없었습니다 정대니는 정말 대단한 배우이자 가수입니다 대니의 첫등장을 바로 제 1 앞에서 보게 되다니 관객과 함께하는 그리스 정말 최고로 감동입니다 3시간 내내 축제분위기였어요 30분보다도 짧게 느껴졌거든요 정세운 원래 팬이었는데 앞으로가 더더더더 기대되는 뮤지션입니다
1515,1515,5,preun***예매자,2019.05.11,조회 169,"공감 27
공감하기",웃고 즐기고 신나기에는 최적의 뮤지컬,오늘 공연 봤는데케이티에서 예매라 인터파크 티켓인데 여기는 기록이 없네요  심각하지 않게 웃고 즐기고 신나기에는괘 괜찮은 뮤지컬이에요 노래들도 익숙해서 더 신나고 특히 배우분들이 신인배우들도 많다는데 그런거 안느껴지고 즐기는게 느껴져 좋았어요 오늘 라인업 그대로 정세운- 양서윤 조합으로 한번 더 보려고 예매하고 갑니다 정세운씨 생각보다 성량좋고 춤선이 좋아서 놀랬고 양서윤씨 정말 예쁘시네요
1516,1516,5,googon***,2019.05.11,조회 174,"공감 28
공감하기",오늘 공연 최고였어요~,배우분들 몸이 부서져라 열심히 하시는게 눈에 보여서 마지막 커튼콜은 감동스럽기까지 했구요 대니역 맡은 정세운 배우는 오디션 프로그램에서 보고 차분하고 노래 잘하는 이미지만 있었는게 대니역할을 자기만의 스타일로 귀엽게 잘 표현하더라구요 춤도 정말 잘 춰서 놀랬습니다 오늘 공연 2층에서 봤는데 1층에서 또 보려고 합니다 그리스팀 화이팅이에요
1517,1517,4,yoons***예매자,2019.05.11,조회 468,"공감 38
공감하기",정대니 첫공,보고 왔어요 배우분들 몸이 부서져라 춤추시고 연기하시네요 생각보다 웃음포인트가 여럿 있어서 재밌었구요정세운 연기 처음인데 잘하네요 춤 노래는 말할것도 없고
1518,1518,5,1995***,2019.05.11,조회 450,"공감 52
공감하기",정대니~ 굿굿 신났어요,아니 첫 뮤지컬 무대 아닌가요기대이상이네요 신나서 재밌었습니다 
1519,1519,5,mysce***예매자,2019.05.11,조회 213,"공감 25
공감하기","즐거웠어요
라이브 후기",음악도 신나고 배우들이 노래도 잘하고 중간중간 허를 찌르는 유머들과 연기에 빵빵터졌습니다 특히 커튼콜때 전관객이 기립박수치며 배우들과 같이 즐기는 모습은 너무 즐겁고 좋아서 감동적이더라구요 모처럼 즐거운 뮤지컬을 봤습니다
1520,1520,5,au131***,2019.05.11,조회 557,"공감 91
공감하기",너무 재밌게 봤어요 정대니최고!!,원작에 충실한 듯 하면서도 세련되고 재미있어요정대니 신인인데 잘하네요 다른 배우들도 멋있게 잘 하시네요 눈과 귀가 모두 즐거웠습니다
1521,1521,5,dayeon6***예매자,2019.05.11,조회 342,"공감 29
공감하기",뮤지컬 그리스>,사실 갑자기 캐스팅이 변경되어서 좀 걱정이 있었는데 괜한 걱정이었습니다 배우분들 목소리 너무 좋아요☆ 엄마와 함께 관람했는데 엄마도 재밌게 보신 것 같아 기분이 더더 좋습니다 원래 보고자 했던 정대니로 또 예매했습니닿 굿즈도 예뻐여 우왕
1522,1522,5,***예매자,2019.05.11,조회 474,"공감 87
공감하기",역시ㅡ정대니~~,기대했던 만큼 너무 신나고 즐거웠던 그리스였어요정세운배우 진짜 노래도 춤도 첫공인데 너무 잘했어요다시 또 보고싶어서 예매하러 왔어요경쾌하고 즐거웠던 뮤지컬이었네요
1523,1523,5,babya***예매자,2019.05.11,조회 619,"공감 96
공감하기","배우들이 잘하네요!!!
라이브 후기",2003년에 몇번 보고 그 후 안보다가 이번에 다시 보게 됐는데요신인 배우들이 많다고 들었는데 다들 잘 하시더라구요 대니 역 맡은 정세운님도 가수라 잘할까란 생각을 했었는데 첫공이었다는데도 안정적으로 잘하시더라구요 노래도 잘하시고 허세있고 섹시하면서도 귀여운 매력이 있는 대니였어요 무대도 예전보다 많이 화려해졌네요근데 초등학생들이 보긴 제 생각엔 좀;;;신나고 즐거운 뮤지컬이예요
1524,1524,5,dan***예매자,2019.05.11,조회 137,"공감 27
공감하기","눈과 귀가 즐거웠어요!
라이브 후기",배우들 연기도 노래도 좋았어요 특히 정세운씨랑 양서윤씨 노래 같이 부르는 부분 진짜 좋았어요 다들 춤도 잘추시고 시간가는줄 모르고 본거같네요
1525,1525,4,sbp0***예매자,2019.05.11,조회 127,"공감 6
공감하기",재밌네요,가볍게 보기 좋습니다
1526,1526,5,***,2019.05.11,조회 126,"공감 14
공감하기",재미있게 봤습니다,모두 좋았지만 배우들의 열정적인 모습에 감동받았습니다
1531,1531,5,dukj***예매자,2019.05.11,조회 146,"공감 4
공감하기","눈과 귀가 즐거웠던 신선한 공연, 잘 봤습니다!!!",7221532314019뮤지컬 그리스우리에게 친숙하게 알려진 작품 중 하나가 아닌가 싶다내용은 몰라도대표 넘버인 썸머 나잇의 음만 들어도 아 이 노래 이럴 법한올해 여명의 눈동자 이후 디큐브아트센터에서 두번째 작품그리스는 원래 1950년대 미국의 로큰롤 문화의 대표작으로그 시절 젊은이들의 사랑 꿈 방황 우정 등을 다룬다이 내용을 우리 식으로 최근 트렌드에 맞게 재해석한 작품기본 줄거리는여름방학에 바닷가에서 만난 대니와 샌디가 라이델 고등학교에서 다시 만나벌어지는 이야기들그리고그리스 라이티닝으로 빛나는 자동차 경주그리고 댄스파티학창시절 벌어지는 사랑 우정 사건그 시절 어쩜 유치찬란할지도 모르지만꿈과 미래에 대한 고민청춘이기에 가능한 열정이 엿보이는활기넘치는 작품이런 작품을 어떻게 해석해 내었나 했더니시각적으로는 무대를 뒤덮는 전면 를 사용하여여러 씬의 전환을 역동감 있게 살려내었다특히 고물차의 그리스 라이트닝 변신 및 경주씬은영상을 이용하여 실감나게 살려내었다그리고이 뮤지컬의백미인 댄스파뤼각 파트너와의 완벽한 호흡을 보여준여기서 라디오 이자 댄스파티 사회자빈스의 명대사우리에게 유일하게 어쩌지 못하는 나날이 딱 이틀밖에 없다그건 어제와 미래이런 대사였는데 가슴이 심쿵했던 대사의 화려한 영상과 더불어각 막의 전환에 따라배우들의 의상 또한 화려하게 변화한다특히두디의 락스타 생각씬에서는영상 의상 군무가 아주 잘 어울려 볼거리를 제공한각 장면 전환을 영상과 의상을 이용하여잘 풀어내었다원작의 이야기를 잘 살려낸 작품아쉬운 점은스타급 배우 인기배우를 영입하지 않고공모로 인한 배우들 섭외하다 보니배우들의 연기 발성 등의 미숙한 점이 곳곳에 보인다그리고 이야기의 전개가빨리 빨리 전환되지 않고몇 템포 끊어지는 느낌을 들게 한다하지만 이 또한그리스를 보는 재미가 아닐까 쉽다미숙한 아직 성장하는 학창시절 아이들의 이야기완성미를 높이다 보면그런 의미 느낌들이 사라지지 않을까이 작품을 보고 나서개인적으론 아주 좋았다연인이든 가족이든 학생이든전연령대를 관통하는 작품이 아닐까 싶다어른들에게는 학창시절 향수를학생들에게는 공감을아이들에게는 웃음을선사할 수 있는 작품하지만전체적인 작품을 놓고 봐서는호불호가 갈릴 듯 하다뮤지컬 공연 비용이 영화값의 몇 배인 점을 감안하면관객이 치뤄야 할 비용 대비 좋은 작품이라 나올까 싶다하지만한번은 볼 만한 작품이라 생각이 들고휴일날 볼 때 연인들 학생들 아이들을 데려나온 가족들 어른들다양한 연령층으로좌석이 90%이상 차는 것을 보고흥행을 이어나가지 않을까 한다또한 5월 가정의 달이런 의미는 아니겠지만초반 관람률 극대화를 끌어내기 위한 제작사의 고육지책이겠지만4050% 할인 중이니고민 중인 분들은후딱 보시길감히 조언한다아 참고로커튼콜 아래 동영상도 있지만개인적으로왜 대표 넘버인썸머 나잇이 빠졌나아주 애석했던 점담부턴 꼭 넣어주길 강력히 권장한다
1532,1532,5,Muse***,2019.05.11,조회 101,"공감 2
공감하기",정말 신나고 재밌어요.,커플들이 모두 귀엽고 잘 어울렸어요춤 연기 노래 모두 좋아요즐겁고 흥겨운 한 때를 원하신다면 강추입니다
1533,1533,5,cjst***예매자,2019.05.11,조회 92,"공감 0
공감하기",명곡의 향연! 흥넘치는 뮤지컬!!,서경수씨 노래 너무 잘해요 정말 대니 역할과 넘나 잘어울렸다는거오랜만에 신나는 분위기에서 뮤지컬을 즐겼네요
1534,1534,3,khyonsu***예매자,2019.05.11,조회 306,"공감 0
공감하기",즐겁긴 했지만...,전반적으로 흥겹고 캐스트가 객석에 나오는 것도 신선했지만 극 자체가 너무 산만하게 흘러가서 주인공의 감정에 동감하기보단 황당하단 생각이 들었습니다 양서윤 배우님 황우림 배우님 노래 정말 잘 하셔서 좋았습니다
1535,1535,4,anie***예매자,2019.05.10,조회 132,"공감 0
공감하기","젊음의 에너지가 가득한 뮤지컬
라이브 후기",상큼 발랄해서 나이들고 보니 참 사랑스럽네요 진부하지 않아서 좋았구요 무대도 역동적입니다 노래나 연기가 난이도 높다는 느낌은 아니지만 공연내내 지루할 틈이 없이 유쾌하고 배우들의 열정이 느껴집니다
1536,1536,4,spoo***예매자,2019.05.10,조회 118,"공감 0
공감하기",좋았어요~,많이 기대하지는 않았는데재밌게 잘봤어요관객과 함께하는 공연같아 더 좋았습다
1537,1537,1,feedback1***예매자,2019.05.10,조회 370,"공감 0
공감하기",나쁘지 않았어요,그냥 쏘쏘 8세 관람가라는 건 안 믿기네요
1538,1538,4,gnadh***예매자,2019.05.10,조회 145,"공감 0
공감하기",기대한만큼 좋았어요,오랫만에 뮤지컬을 보아서 기뻤어요 단지 제가 일반인인 관계로 음악에서 제가 아는 음악이 별로 없었는데 좀 더 대중적인 음악으로 구성하면 더 좋지 않을까 생각해요
1539,1539,4,sadh***예매자,2019.05.10,조회 110,"공감 1
공감하기",함께 춤추면서 즐기는 공연,함께 춤추고 싶은 공연이었어요그리스 첫 관람이었는데 이렇게 흥겨운 공연이었다니왜 진작에 보지 않았을까요 박수치면서 함께 웃으면서 공연 보고 싶으시다면 적극 추천합니다
1540,1540,4,wng0***예매자,2019.05.10,조회 106,"공감 1
공감하기",걱정 없이 신나는 뮤지컬,엄청난 여운이 남는건 아니지만그렇기 때문에 보는 순간 더 즐길 수 있는 뮤지컬이다역할 하나하나 너무 귀엽고 사랑스럽다
1541,1541,4,kkm100***예매자,2019.05.10,조회 89,"공감 1
공감하기",신나는 뮤지컬,요근래 뮤지컬 본것중에 제일 신나는 뮤지컬이고해피엔딩적절한 유머가 있어 즐겁게 3시간을 즐길수있었던것 같아요요즘 신나는 일이 없다며 그리스 관극 추천합니다
1542,1542,5,jhlee6***예매자,2019.05.10,조회 83,"공감 1
공감하기",매우 역동적이고 재미있는 뮤지컬입니다,젊은 배우 위주로 매우 역동적이고 지루할 틈이 없습니다적극 추천 한다
1543,1543,2,yny***,2019.05.10,조회 336,"공감 0
공감하기",서경수가 아니엇담 안봤을...,무대에 돈을 많이 써서인지 캐슷이 아쉬웟는데배우분들 진짜 노래나 연기가 넘  못하네여내용도 자극적이고 유치하고관람연령치고 넘 자극인데서경수 아니엇음 안봣을거같아요 티켓값도 넘 오바네여
1544,1544,5,irene6***,2019.05.10,조회 133,"공감 0
공감하기",다른 공연장에서 할 때 다시 보고 싶어요,배우들 열정을 느끼며 정말 즐거웠지만 구역 17열이었는데도 소리가 울려서 대사를 정확히 들을 수 없어 너무너무 아쉬웠어요 음향만 좋았다면 완벽했을텐데 속상해요 다음에 다시 꼭 볼꺼예요
1545,1545,4,min960***예매자,2019.05.10,조회 81,"공감 0
공감하기",또 보고 싶은 뮤지컬,보는 내내 너무 즐거웠서바로 또 예매해버렸어요
1550,1550,5,tnseodb***예매자,2019.05.10,조회 89,"공감 0
공감하기","짱쟁 그냥 짱잼
라이브 후기",아무생각없이 마냥 웃을 수 있는 뮤지컬가족이나 친구나 그 누구랑 봐도 좋을대극장답게 무대 연출부터 배우님들의 실력까지시원시원하니 또 보고 싶게 만드네요진짜 어제와 내일에 대한 걱정없이 오늘만 살 것처럼
1551,1551,5,anjihoon010***예매자,2019.05.09,조회 109,"공감 2
공감하기",배우님들의 열정에 놀라 신세계를 봤습니다,커튼콜 때 배우님들의 얼굴이 땀에 흠뻑 젖어있을만큼 그 열정이 대단했습니다 뭐라 표현해야 할지 감이 달 오지 않을만큼 뛰어났던 배우님들의 열정 그 열정이 실린 춤과 노래에 정말 깜짝 놀랐습니다 공연이 끝난 후에도 심장에 여운이 남아 쿵쾅대네요 스토리도 스토리지만 배우님들의 열정이 정말 대단했던 공연입니다 왜 이렇게 오랜시간 동안 대중들에게 사랑을 받아왔는지 알 것 같아요 새로운 느낌으로 재탄생했다는데 많은 분들이 새롭게 변화된 그리스를 만나보셨으면 합니다
1552,1552,4,***예매자,2019.05.09,조회 112,"공감 0
공감하기",첫 경험만큼 짜릿한 것은 없다,첫 뮤지컬 관람처음 보기에 부족함 없었다짜릿했던 첫 경험
