,index,Rating,Id,Date,views,like,Title,Text
184,184,5,nasky9***예매자,2020.08.24,조회 5,"공감 0
공감하기",No Day But Today,원래대로라면 막공 이틀 전이라 어떤 배우도 막공을 맞이하지 않았던 날이었는데공연을 둘러싼 상황이 악화되어 몇몇 배우의 마지막 공연을 관람하였네요이런 시기에 올라온 작품이라 그 때의 그 메세지가 더 간절하게 전달된 것 같습니다힘든 시기에도 좋은 작품을 다시 선보여주신 신시 관계자분들께 진심으로 감사드립니다렌트를 통해 받은 사랑을 간직하고 힘내서 살아가겠습니다노 데이 벗 투데이
185,185,5,sei0c***예매자,2020.08.24,조회 4,"공감 0
공감하기",대존잼,엔젤 사랑해
186,186,5,juns***,2020.08.24,조회 4,"공감 0
공감하기",잘 봤습니다,잘 봤습니다
187,187,5,juns***예매자,2020.08.24,조회 4,"공감 0
공감하기","잘 봤습니다
라이브 후기",잘 봤습니다
188,188,5,hanac***예매자,2020.08.24,조회 7,"공감 0
공감하기",음메 함성 대신 박수로,코머시기 때문에 모린 공연의 음메 대신 대한민국 박수로 짜찌작 짜작 음메음메센쓰에 엄지척 시국이 시국인지라손바닥에 불나게 박수치며 음메 함성 대신 박수로 함성을 대신 했어요렌트 배우 모두 다 소중하고 사랑스럽고 나 스스로가 렌트에 진심이었구나어케 렌트 총막을 스스로 잘 보내줄까 생각하게 만들었어요
189,189,5,sshk***예매자,2020.08.24,조회 4,"공감 0
공감하기",렌트가지마라ㅜㅜㅜㅜ,가지마가지마가지마
190,190,5,sshk***예매자,2020.08.24,조회 4,"공감 0
공감하기",렌트사랑해,사랑해사랑해사랑해사랑해
191,191,5,sshk***예매자,2020.08.24,조회 4,"공감 0
공감하기",ㅜㅜㅜㅜㅜㅜㅜㅜㅜ,렌트사랑해요
192,192,5,sshk***예매자,2020.08.24,조회 4,"공감 0
공감하기",ㅠㅜㅠㅠ,렌트노데이벗투데이
193,193,5,gmlrud***예매자,2020.08.24,조회 4,"공감 0
공감하기",슬프네요...,이렇게 보내게 될줄 몰랐어요모두들 건강하시기를
194,194,5,hanac***예매자,2020.08.24,조회 7,"공감 0
공감하기",렌트 디테일 찾는 재미,왼블 앞열에서 관람하다 보니 미쳐 보지 못했던 디태일을 보는 재미가 있었어요모린이 딴 여자와 키스하는 장면에 조앤이 아씨라고 말하고 나가버린거마크가 여자 노숙자한테 해코지 당하고 있을때 콜린이 나설려고 할때마다 엔젤이 흥분한 콜린 달래주고 본인이 대신 나선거
195,195,5,saemik***예매자,2020.08.24,조회 4,"공감 0
공감하기",렌트,돌아와주세요 사랑해
196,196,5,vpoo***예매자,2020.08.24,조회 7,"공감 0
공감하기",캐슷변경소식듣고 망설이다 갔는데,갑작스러운 폐막 전에 볼 수 있어서 다행이었습니다사실 극 내용이나 넘버가 취향이었던 건 아니었지만 배우들의 열정과 눈앞에서 보이는 오케의 연주가 정말 인상깊었습니다
197,197,5,euni4***예매자,2020.08.24,조회 6,"공감 0
공감하기",정말 빛나고 소중한 기적같은 시간이었습니다,지금 이 순간에 대해서 생각해보게 됐어요좋은 공연 감사합니다다음에 꼭 다시 만나요
198,198,5,hjwu***예매자,2020.08.24,조회 4,"공감 0
공감하기",렌트ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,렌트 꼭 돌아와주세요지후로저수하미미 아이비미미두훈마크 원영마크경아모린 나영모린재림콜린 효진콜린지휘엔젤다희조앤정모베니앙상블배우님들모두 다 같이 꼭 돌아와주세요
199,199,5,hjwu***예매자,2020.08.24,조회 6,"공감 0
공감하기",마지막 렌트가 될 줄 몰랐던 렌트..............,코로나가 갑자가 심각해진 상태에서 막공까진 잘 할 수 있을 줄 알았는데 이 공연을 보고 다음날 총막날 공연이 다 취소되는 바람에 너무 슬펐지만 그래도 장지후 김수하 배두훈 배우님의 막공 볼 수 있어서 그나마 다행이었어요마지막 마무리가 너무 아쉬운 렌트 꼭 돌아올 때는 마스크 없이 모두 음메 할 수 있는 날이었으면 좋겠어요렌트를 만날 수 있어서 너무 좋았고 다시 돌아와주세요모든 배우님들 정말 수고 많으셨습니다렌트 사랑해요지후로저 꼭 돌아와주세요
200,200,4,soyeon***예매자,2020.08.24,조회 5,"공감 0
공감하기",아웃투나잇,꼭다시 오기
201,201,4,fla***예매자,2020.08.24,조회 3,"공감 0
공감하기",렌트렌트,렌트렌트
202,202,5,sksmsal***예매자,2020.08.24,조회 3,"공감 0
공감하기",좋았습니다,총막 소식 듣고 맘이 참 안타까웠습니다다들 건강하세요
203,203,5,ran***예매자,2020.08.24,조회 4,"공감 0
공감하기",좋아요,좋아요
204,204,5,jjzzs***예매자,2020.08.24,조회 4,"공감 0
공감하기",현실이 영화보다 더 영화같은데ㅠㅠ,렌트 너무 좋아요
205,205,3,shinhwa***예매자,2020.08.24,조회 3,"공감 0
공감하기",옛날 느낌,20주년이라더니 요즘에 잘 안 맞네요
206,206,5,jjzzs***예매자,2020.08.24,조회 2,"공감 0
공감하기",52만 5600분의,귀한 시간
207,207,5,jjzzs***예매자,2020.08.24,조회 3,"공감 0
공감하기",그것은 사랑~,렌트가 빌려준 사랑
208,208,5,jjzzs***,2020.08.24,조회 2,"공감 0
공감하기","렌트!!!
라이브 후기",꼭 다시오길
209,209,5,thebes***예매자,2020.08.24,조회 4,"공감 0
공감하기",너무 좋았어요!!,자첫자막이라 너무 아쉬웠어요 다시 오면 꼭 다시 보고 싶어요
210,210,4,yuri***예매자,2020.08.24,조회 4,"공감 0
공감하기",감동적인 공연,렌트 막공이 취소되어 아쉽습니다 머지않아 꼭 다시 무대에서 만날 수 있길 기대합니다
211,211,4,yuri***예매자,2020.08.24,조회 4,"공감 0
공감하기",재미있게 관람했습니다,주조연배우들과 앙상블배우들 모두 정말 잘하고 멋지네요 극장의 철저한 방역도 감사했습니다
212,212,5,pyojinyo***예매자,2020.08.24,조회 6,"공감 0
공감하기",렌트 가지마,렌트 가지마 렌트 가지마 렌트 가지마 렌트 가지마 렌트 가지마 렌트 가지마 렌트 가지마 렌트 가지마 렌트 가지마 렌트 가지마 렌트 가지마 렌트 가지마 렌트 가지마 렌트 가지마 렌트 가지마 렌트 가지마 렌트 가지마 렌트 가지마 렌트 가지마 렌트 가지마 렌트 가지마 렌트 가지마 렌트 가지마 렌트 가지마 렌트 가지마 렌트 가지마 렌트 가지마 렌트 가지마 렌트 가지마 렌트 가지마 렌트 가지마 렌트 가지마 렌트 가지마 렌트 가지마 렌트 가지마 렌트 가지마
213,213,5,yuri***예매자,2020.08.24,조회 4,"공감 0
공감하기",좋은공연이었습니다,배우들의 에너지가 그대로 전달되는 가슴뛰는 감동적인 공연이었습니다
214,214,5,pyojinyo***예매자,2020.08.24,조회 3,"공감 0
공감하기",렌트 가지마ㅠ,렌트 때문에 여름이 행복했어요
215,215,5,moon070***예매자,2020.08.24,조회 4,"공감 0
공감하기",오십이만오천육백분의귀한시간들,어떻게재요일년의시간날짜로계절로매일밤마신커피로
216,216,5,yeyeo***예매자,2020.08.24,조회 4,"공감 0
공감하기",렌트,볼때마다 정말 행복했어요
217,217,5,jaeeun07***,2020.08.24,조회 5,"공감 0
공감하기",오직 오늘 뿐,사라져버린 마지막 표 한장꼭 다시 돌아오길
218,218,5,dldpwn1***예매자,2020.08.24,조회 5,"공감 0
공감하기",렌트,즐거운 추억을 남겨주셔서 감사했어요
219,219,5,yhnyh***예매자,2020.08.24,조회 6,"공감 0
공감하기",루rrrrrrㅔㄴ트 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,모든 캐릭터 다 아낌없이 사랑했어요그래도 미련이 안 남는 건 아니예요바이러스가 종식되고나면 꼭 다시 돌아와줘요같이 시즌스옵럽 떼창할래요 
220,220,5,tuo***예매자,2020.08.24,조회 6,"공감 0
공감하기","렌트 또와주세요
라이브 후기",앵콜 기다릴게요
221,221,5,abc2***예매자,2020.08.24,조회 4,"공감 0
공감하기",노데이벗투데이,좋은 공연 정말 감사했습니다 많은 것을 배운 작품이었어요
222,222,5,tuo***,2020.08.24,조회 4,"공감 0
공감하기","갑자기 떠나보낸 렌트
라이브 후기",꼭 빨리 다시 볼 수 있길
223,223,4,kimse4***예매자,2020.08.24,조회 4,"공감 0
공감하기",행복했습니다.,다들 너무 고생하셨어요
224,224,5,msn***예매자,2020.08.24,조회 4,"공감 0
공감하기",렌트 다시 올거죠?,크리스마스 공연 해주세요
225,225,5,dbs***예매자,2020.08.24,조회 3,"공감 0
공감하기",렌트,굿바이 렌트
227,227,5,msn***예매자,2020.08.24,조회 3,"공감 0
공감하기",렌트 최고,재림콜린  너무 좋았어요 렌트 꼭 다시 와야 해요
228,228,5,apo***예매자,2020.08.24,조회 5,"공감 0
공감하기",되도록 빨리 재공연 되길 바랍니다,물론 올해 캐스트 그대로요
229,229,4,pipy0***예매자,2020.08.24,조회 6,"공감 0
공감하기",공연하시느라 고생하셨습니다,많은 위로를 얻고 나왔습니다 감사합니다
230,230,5,jyjy***예매자,2020.08.24,조회 4,"공감 0
공감하기",렌트는 사랑,꼭 다시 올려주세요 신시컴퍼니 
231,231,5,sgl990***예매자,2020.08.24,조회 4,"공감 0
공감하기",좋아요,52만 5600분의 귀한시간들마음이 따뜻해지는 노래네요
232,232,5,nabi***예매자,2020.08.24,조회 4,"공감 0
공감하기",렌트 덕분에 올 여름 정말 행복했어요.,6월 쇼케이스와 프리뷰를 시작으로 8월하루 이른 막공까지올 여름 디큐브에 갈 때마다 설렜고 늘 에너지 넘치는 무대를 만날 수 있어서 행복했습니다무대 위 모든 인물과밴드조명까지 당분간 렌트에서 허우적댈 것 같아요와닿을까 싶었던 다소 오래된 극의 메시지가 코로나19로 인해 어느때보다 절실하게 다가왔고하루하루 진행되는 공연이 지금 생각하면 기적같았네요비록 급하게 작별인사햇지만 언젠가 또 돌아올 거라 믿습니다렌트 배우스탭관계자분들 고생많으셨습니다
233,233,5,cd01***예매자,2020.08.24,조회 4,"공감 0
공감하기",난 믿을 수 없어 이별을..,아직도 여운에서 벗어나지 못하고 있습니다지난 6월1일 쇼케부터 세미막인줄 알았던 22일 총막까지 렌트 너무 사랑했습니다
234,234,5,go***예매자,2020.08.24,조회 5,"공감 0
공감하기",꼭 다시와주세요,최고의 뮤지컬  사랑해요 렌트
235,235,4,lanla***예매자,2020.08.24,조회 4,"공감 0
공감하기",렌트,재밌어요
236,236,5,lovebt***예매자,2020.08.24,조회 4,"공감 0
공감하기",최재림 김지휘 천재 만재 렌트 최고 렌트 그리울거에요 사랑해요 소중해,렌트 영원히 마음에 남을듯
237,237,5,sky85***예매자,2020.08.24,조회 4,"공감 0
공감하기",볼수록 와닿는 공연,참 좋은 의미를 갖고 있던 공연이었어요지금 시기때문에 가사 하나하나가 더 와닿았어요정말 좋았고 언젠가 또 볼 수 있길 바랍니다
238,238,5,lovebt***,2020.08.24,조회 6,"공감 0
공감하기",갑작스럽게 이별해야해서 더욱 마음이 아픈 소중한 나의 렌트 감사한 순간들,525600 분의 귀한 순간들을 렌트로 렌트를 추억하며 행복할 거 같아요고마웠어요 모두
239,239,5,cd01***예매자,2020.08.24,조회 4,"공감 0
공감하기",막공인지 몰랐던 막공ㅠㅠ,렌트 정말 사랑했습니다 지후로저 수하미미 두훈마크 강제막공 레전이었어요
240,240,5,lovebt***예매자,2020.08.24,조회 5,"공감 0
공감하기",렌트를 만나서 행복했던 한 여름의 크리스마스였습니다.,2020년의 여름 잊지 못할거에요세상 모든 건 다 빌려 쓰는 거니까
241,241,5,cd01***예매자,2020.08.24,조회 4,"공감 0
공감하기",렌트 사랑합니다,다음 시즌 적금들고 기다릴게요
242,242,5,w***예매자,2020.08.24,조회 4,"공감 0
공감하기",8/22,오종혁 아이비 정원영 민경아 정다희 유효진 김호영 임정모가장 많이 비어있었지만뜨거웠던 세미막공
243,243,5,lovebt***예매자,2020.08.24,조회 4,"공감 0
공감하기",내사랑 렌트,휘엔젤 최고 재림콜린 최고 보꼬 최고
244,244,5,colb***예매자,2020.08.24,조회 4,"공감 0
공감하기",행복했어요 렌트!,사랑해요 행복했어요
245,245,5,cd01***예매자,2020.08.24,조회 4,"공감 0
공감하기",항상 널 사랑했어,렌트 사랑합니다
246,246,5,gkfka***예매자,2020.08.24,조회 4,"공감 0
공감하기",마지막 렌트..,강제자막이 되어버렸네요어쩐지 이날 그렇게 눈물이 나더라니
247,247,5,wntmg***예매자,2020.08.24,조회 3,"공감 0
공감하기",사랑했어요 렌트팀 최고였어요 소중한 순간들 잊지 못할거야,우리 꼭 다시만나요
248,248,5,goski***예매자,2020.08.24,조회 3,"공감 0
공감하기",렌트,다들 수고하셨고 감사합니다
249,249,5,wjddnjs9***예매자,2020.08.24,조회 2,"공감 0
공감하기",렌트 정말 사랑했습니다,아쉽게 막을 내린 렌트였지만 사랑을 느끼고 갑니다얼마나 시간이 걸릴진 모르겠지만 꼭 다시 돌아왔으면 좋겠습니다 이 시기에 정말 많은 위로가 되었고 삶을 놓치지말라는 말이 마음에 박혀서 원동력이 되었어요배우분들 스탭분들 이 극에 연관된 모든 분들 행복하고 건강했으면 좋겠습니다 감사합니다
250,250,5,yoon***예매자,2020.08.24,조회 3,"공감 0
공감하기",렌트ㅠㅠ,굿바이 렌트
251,251,5,w***예매자,2020.08.24,조회 3,"공감 0
공감하기",8/20,오종혁 김수하 정원영 정다희 최재림 김지휘 임정모
252,252,5,jwisdom1***예매자,2020.08.24,조회 3,"공감 0
공감하기",힘내라 공연계 힘내자!!!,갑작스러운 막공에 약간의 패닉이 왔지만 생업인 배우 스텝분들은 오죽 할까요 그래도 마지막까지 최선을 다해주셔서 감사합니다 우리 모두 함께 이겨내요 그리고 다시 와주시길 바랍니다
253,253,5,thdgml1***예매자,2020.08.24,조회 3,"공감 0
공감하기",렌트 연장,연장해 진짜
254,254,5,thdgml1***예매자,2020.08.24,조회 3,"공감 0
공감하기",라비보엠!!,렌트 다시 빨리 올려주세요
255,255,5,ljy9***예매자,2020.08.24,조회 3,"공감 0
공감하기",말이 필요없는 공연,코로나때문에 강제 자막했지만 사랑을 알려준 뮤지컬 렌트 잊지 못할 것 같아요 배우님들 모두 렌트에 대한 애정이 듬뿍 느꼊졌고 꼭 다시 이 무대에서 보여지는 에너지 가지고 돌아오시길 바랍니다 사랑을 알려준 렌트 진심 사랑합니다
256,256,5,tlsw***예매자,2020.08.24,조회 3,"공감 0
공감하기",정말 좋았습니다!,정말 좋았습니다
257,257,5,dda***예매자,2020.08.24,조회 4,"공감 0
공감하기",no day but today,빠른 시일 내에 다시 와주요이렇게보낼수업서렌트
258,258,5,w***예매자,2020.08.24,조회 4,"공감 0
공감하기",8/19,오종혁 배두훈 아이비 민경아 정다희 최재림 김호영 임정모
259,259,5,qazqaz***예매자,2020.08.24,조회 4,"공감 0
공감하기",렌트 가지마ㅠㅠㅠㅜㅜㅜ,얼어붙은 마음을 녹일 수 있어너의 그 상처 나누고 싶어미래는 없어 과거도 없어오직 이 순간 뿐이야지금 여기 지금 우리 두려워 하지마삶을 놓치지마또 다른 길 내일은 없어오직 오늘 뿐
260,260,5,961***예매자,2020.08.24,조회 7,"공감 0
공감하기",뮤지컬 〈렌트〉,정말 좋은 공연이었어요 추천합니다
261,261,5,bibi***예매자,2020.08.24,조회 3,"공감 0
공감하기",열정,열정넘치는 무대 좋았습니다
262,262,5,ljy9***예매자,2020.08.24,조회 3,"공감 0
공감하기",위로받고 왔어요,코로나때문에 강제 자막했지만 사랑을 알려준 뮤지컬 렌트 잊지 못할 것 같아요 배우님들 모두 렌트에 대한 애정이 듬뿍 느꼊졌고 꼭 다시 이 무대에서 보여지는 에너지 가지고 돌아오시길 바랍니다 사랑을 알려준 렌트 진심 사랑합니다
